Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"org.hsqldb.CachedRow.setStorageSize(int)",0,3,n/a,3,0,1,1,1
"org.hsqldb.CachedRow.write(RowOutputInterface)",3,1,n/a,17,2,1,6,3
"org.hsqldb.CachedRow.write(RowOutputInterface,IntLookup)",5,1,n/a,10,1,2,7,2
"org.hsqldb.CachedRow.writeNodes(RowOutputInterface)",2,1,n/a,17,1,1,6,2
"org.hsqldb.CachedRow.writeRowInfo(RowOutputInterface)",0,0,n/a,3,0,1,0,1
"org.hsqldb.ClientConnection.ClientConnection(String,int,String,String,boolean,String,String,int)",8,2,n/a,24,1,8,14,2
"org.hsqldb.ClientConnection.addWarning(HsqlException)",0,4,n/a,1,0,1,0,1
"org.hsqldb.ClientConnection.allocateResultLob(ResultLob,DataInput)",0,3,n/a,4,0,2,0,1
"org.hsqldb.ClientConnection.close()",3,1,n/a,13,1,0,8,4
"org.hsqldb.ClientConnection.closeConnection()",1,3,n/a,8,2,0,4,3
"org.hsqldb.ClientConnection.closeNavigator(long)",3,1,n/a,7,1,1,4,2
"org.hsqldb.ClientConnection.commit(boolean)",4,1,n/a,7,1,1,4,2
"org.hsqldb.ClientConnection.execute(Result)",6,23,n/a,10,1,1,6,2
"org.hsqldb.ClientConnection.getAttribute(int)",6,4,n/a,20,1,1,16,6
"org.hsqldb.ClientConnection.getCurrentDate()",3,4,n/a,5,0,0,3,1
"org.hsqldb.ClientConnection.getId()",0,2,n/a,3,0,0,1,1
"org.hsqldb.ClientConnection.getInternalConnectionURL()",0,1,n/a,6,0,0,1,1
"org.hsqldb.ClientConnection.getIsolation()",2,1,n/a,4,0,0,2,1
"org.hsqldb.ClientConnection.getLobId()",0,3,n/a,3,0,0,1,1
"org.hsqldb.ClientConnection.getRows(long,int,int)",8,1,n/a,13,1,3,8,2
"org.hsqldb.ClientConnection.getScanner()",1,4,n/a,6,1,0,3,2
"org.hsqldb.ClientConnection.getSession()",0,0,n/a,3,0,0,1,1
"org.hsqldb.ClientConnection.getZoneSeconds()",0,21,n/a,3,0,0,1,1
"org.hsqldb.ClientConnection.handshake()",3,1,n/a,4,0,0,2,1
"org.hsqldb.ClientConnection.initConnection(String,int,boolean)",1,1,n/a,4,0,3,1,1
"org.hsqldb.ClientConnection.initStructures()",3,1,n/a,10,0,0,4,1
"org.hsqldb.ClientConnection.isAutoCommit()",2,1,n/a,5,0,0,3,1
"org.hsqldb.ClientConnection.isClosed()",0,0,n/a,3,0,0,1,1
"org.hsqldb.ClientConnection.isReadOnlyDefault()",2,1,n/a,5,0,0,3,1
"org.hsqldb.ClientConnection.openConnection(String,int,boolean)",10,2,n/a,15,1,3,6,2
"org.hsqldb.ClientConnection.prepareCommit()",4,0,n/a,8,1,0,4,2
"org.hsqldb.ClientConnection.read()",4,1,n/a,7,0,0,5,1
"org.hsqldb.ClientConnection.releaseSavepoint(String)",4,1,n/a,9,1,1,4,2
"org.hsqldb.ClientConnection.resetSession()",7,1,n/a,20,1,0,8,2
"org.hsqldb.ClientConnection.rollback(boolean)",4,1,n/a,8,1,1,4,2
"org.hsqldb.ClientConnection.rollbackToSavepoint(String)",4,1,n/a,9,1,1,4,2
"org.hsqldb.ClientConnection.savepoint(String)",4,2,n/a,7,1,1,4,2
"org.hsqldb.ClientConnection.setAttribute(int,Object)",6,4,n/a,21,1,2,17,5
"org.hsqldb.ClientConnection.setAutoCommit(boolean)",1,1,n/a,8,1,1,3,3
"org.hsqldb.ClientConnection.setIsolationDefault(int)",2,1,n/a,3,0,1,1,1
"org.hsqldb.ClientConnection.setReadOnlyDefault(boolean)",1,1,n/a,9,1,1,3,3
"org.hsqldb.ClientConnection.startPhasedTransaction()",0,0,n/a,1,0,0,0,1
"org.hsqldb.ClientConnection.toNcvInt(String)",20,1,n/a,58,1,1,32,8
"org.hsqldb.ClientConnection.toNcvString(int)",9,1,n/a,19,0,1,13,1
"org.hsqldb.ClientConnection.write(Result)",1,1,n/a,3,0,1,1,1
"org.hsqldb.ClientConnectionHTTP.ClientConnectionHTTP(String,int,String,String,boolean,String,String,int)",1,1,n/a,5,0,8,1,1
"org.hsqldb.ClientConnectionHTTP.execute(Result)",3,23,n/a,6,0,1,4,1
"org.hsqldb.ClientConnectionHTTP.handshake()",0,1,n/a,3,0,0,0,1
"org.hsqldb.ClientConnectionHTTP.initConnection(String,int,boolean)",0,1,n/a,2,0,3,0,1
"org.hsqldb.ClientConnectionHTTP.read()",4,1,n/a,16,2,0,8,3
"org.hsqldb.ClientConnectionHTTP.write(Result)",18,1,n/a,13,0,1,9,1
"org.hsqldb.Collation.Collation()",2,1,n/a,6,0,0,3,1
"org.hsqldb.Collation.compare(String,String)",2,2,n/a,14,1,2,5,4
"org.hsqldb.Collation.compareIgnoreCase(String,String)",4,2,n/a,11,1,2,5,4
"org.hsqldb.Collation.getCollationsIterator()",2,1,n/a,3,0,0,1,1
"org.hsqldb.Collation.getDefaultInstance()",0,2,n/a,3,0,0,1,1
"org.hsqldb.Collation.getLocalesIterator()",2,1,n/a,3,0,0,1,1
"org.hsqldb.Collation.getName()",0,1,n/a,3,0,0,1,1
"org.hsqldb.Collation.isEqualAlwaysIdentical()",0,1,n/a,7,0,0,1,1
"org.hsqldb.Collation.setCollation(String)",6,2,n/a,14,1,1,10,3
"org.hsqldb.Collation.setCollationAsLocale()",3,1,n/a,7,1,0,4,2
"org.hsqldb.Collation.toLowerCase(String)",1,2,n/a,3,0,1,1,1
"org.hsqldb.Collation.toUpperCase(String)",1,4,n/a,3,0,1,1,1
"org.hsqldb.ColumnBase.ColumnBase()",0,2,n/a,1,0,0,0,1
"org.hsqldb.ColumnBase.ColumnBase(String,String,String,String)",0,4,n/a,7,0,4,4,1
"org.hsqldb.ColumnBase.getCatalogNameString()",0,2,n/a,3,0,0,1,1
"org.hsqldb.ColumnBase.getDataType()",0,64,n/a,3,0,0,1,1
"org.hsqldb.ColumnBase.getNameString()",0,6,n/a,3,0,0,1,1
"org.hsqldb.ColumnBase.getNullability()",0,3,n/a,4,0,0,1,2
"org.hsqldb.ColumnBase.getParameterMode()",0,3,n/a,3,0,0,1,1
"org.hsqldb.ColumnBase.getSchemaNameString()",0,3,n/a,3,0,0,1,1
"org.hsqldb.ColumnBase.getTableNameString()",0,4,n/a,3,0,0,1,1
"org.hsqldb.ColumnBase.isIdentity()",0,21,n/a,3,0,0,1,1
"org.hsqldb.ColumnBase.isNullable()",0,1,n/a,3,0,0,1,2
"org.hsqldb.ColumnBase.isSearchable()",0,1,n/a,3,0,0,1,1
"org.hsqldb.ColumnBase.isWriteable()",0,5,n/a,3,0,0,1,1
"org.hsqldb.ColumnBase.setIdentity(boolean)",0,1,n/a,3,0,1,1,1
"org.hsqldb.ColumnBase.setNullability(int)",0,1,n/a,3,0,1,1,1
"org.hsqldb.ColumnBase.setNullable(boolean)",0,6,n/a,4,0,1,1,2
"org.hsqldb.ColumnBase.setParameterMode(int)",0,2,n/a,3,0,1,1,1
"org.hsqldb.ColumnBase.setType(ColumnBase)",0,0,n/a,4,0,1,2,1
"org.hsqldb.ColumnBase.setType(Type)",0,8,n/a,3,0,1,1,1
"org.hsqldb.ColumnBase.setWriteable(boolean)",0,1,n/a,3,0,1,1,1
"org.hsqldb.ColumnSchema.ColumnSchema(HsqlName,Type,boolean,boolean,Expression)",0,10,n/a,12,0,5,5,2
"org.hsqldb.ColumnSchema.compile(Session)",0,2,n/a,1,0,1,0,1
"org.hsqldb.ColumnSchema.duplicate()",4,2,n/a,8,0,0,4,1
"org.hsqldb.ColumnSchema.getCatalogName()",0,0,n/a,4,0,0,1,2
"org.hsqldb.ColumnSchema.getCatalogNameString()",0,2,n/a,6,0,0,1,3
"org.hsqldb.ColumnSchema.getComponents()",0,0,n/a,3,0,0,1,1
"org.hsqldb.ColumnSchema.getDefaultExpression()",2,4,n/a,13,2,0,5,3
"org.hsqldb.ColumnSchema.getDefaultSQL()",1,4,n/a,9,0,0,3,2
"org.hsqldb.ColumnSchema.getDefaultValue(Session)",1,4,n/a,8,0,1,1,2
"org.hsqldb.ColumnSchema.getGeneratedValue(Session)",1,0,n/a,8,0,1,1,2
"org.hsqldb.ColumnSchema.getGeneratingExpression()",0,0,n/a,6,0,0,1,1
"org.hsqldb.ColumnSchema.getIdentitySequence()",0,8,n/a,3,0,0,1,1
"org.hsqldb.ColumnSchema.getName()",0,114,n/a,3,0,0,1,1
"org.hsqldb.ColumnSchema.getNameString()",0,7,n/a,3,0,0,1,1
"org.hsqldb.ColumnSchema.getNullability()",1,5,n/a,3,0,0,1,1
"org.hsqldb.ColumnSchema.getOwner()",0,11,n/a,4,0,0,1,2
"org.hsqldb.ColumnSchema.getReferences()",0,5,n/a,3,0,0,1,1
"org.hsqldb.ColumnSchema.getSQL()",6,3,n/a,9,1,0,6,2
"org.hsqldb.ColumnSchema.getSchemaName()",0,4,n/a,3,0,0,1,1
"org.hsqldb.ColumnSchema.getSchemaNameString()",0,3,n/a,4,0,0,1,2
"org.hsqldb.ColumnSchema.getTableNameString()",0,4,n/a,4,0,0,1,2
"org.hsqldb.ColumnSchema.getType()",0,5,n/a,3,0,0,1,1
"org.hsqldb.ColumnSchema.hasDefault()",1,2,n/a,3,0,0,1,1
"org.hsqldb.ColumnSchema.isGenerated()",0,3,n/a,3,0,0,1,1
"org.hsqldb.ColumnSchema.isNullable()",3,14,n/a,14,2,0,5,3
"org.hsqldb.ColumnSchema.isPrimaryKey()",0,13,n/a,8,0,0,1,1
"org.hsqldb.ColumnSchema.isSearchable()",1,1,n/a,3,0,0,1,1
"org.hsqldb.ColumnSchema.isWriteable()",1,6,n/a,8,0,0,1,1
"org.hsqldb.ColumnSchema.setDefaultExpression(Expression)",0,3,n/a,3,0,1,1,1
"org.hsqldb.ColumnSchema.setGeneratingExpression(Expression)",0,2,n/a,3,0,1,1,1
"org.hsqldb.ColumnSchema.setIdentity(NumberSequence)",0,6,n/a,4,0,1,2,1
"org.hsqldb.ColumnSchema.setName(HsqlName)",0,1,n/a,3,0,1,1,1
"org.hsqldb.ColumnSchema.setPrimaryKey(boolean)",0,6,n/a,7,0,1,1,1
"org.hsqldb.ColumnSchema.setType(ColumnSchema)",0,1,n/a,4,0,1,2,1
"org.hsqldb.ColumnSchema.setType(Type)",0,9,n/a,3,0,1,1,1
"org.hsqldb.ColumnSchema.setWriteable(boolean)",1,1,n/a,3,0,1,1,1
"org.hsqldb.Constraint.Constraint()",0,1,n/a,1,0,0,0,1
"org.hsqldb.Constraint.Constraint(HsqlName,Constraint)",0,3,n/a,8,0,2,3,1
"org.hsqldb.Constraint.Constraint(HsqlName,HsqlName,OrderedHashSet,HsqlName,OrderedHashSet,int,int,int,int)",1,1,n/a,27,0,9,10,1
"org.hsqldb.Constraint.Constraint(HsqlName,OrderedHashSet,int)",1,17,n/a,6,0,3,4,1
"org.hsqldb.Constraint.Constraint(HsqlName,Table,Index,int)",2,3,n/a,11,0,4,6,1
"org.hsqldb.Constraint.checkCheckConstraint(Session,Table,Object)",4,2,n/a,17,2,3,8,3
"org.hsqldb.Constraint.checkCheckConstraint(Session,Table,Object[])",6,2,n/a,27,1,3,10,3
"org.hsqldb.Constraint.checkHasMainRef(Session,Object[])",5,1,n/a,24,1,2,8,3
"org.hsqldb.Constraint.checkInsert(Session,Table,Object[])",8,1,n/a,44,3,3,22,11
"org.hsqldb.Constraint.checkReferencedRows(Session,Table,int[])",14,1,n/a,39,3,3,24,8
"org.hsqldb.Constraint.compile(Session)",0,3,n/a,1,0,1,0,1
"org.hsqldb.Constraint.duplicate()",2,1,n/a,14,0,0,11,1
"org.hsqldb.Constraint.findFkRef(Session,Object[],boolean)",5,2,n/a,26,1,3,4,4
"org.hsqldb.Constraint.getActionString(int)",0,2,n/a,17,1,1,11,6
"org.hsqldb.Constraint.getCatalogName()",0,0,n/a,3,0,0,1,1
"org.hsqldb.Constraint.getCheckColumnExpressions()",2,2,n/a,7,0,0,3,1
"org.hsqldb.Constraint.getCheckExpression()",0,1,n/a,3,0,0,1,1
"org.hsqldb.Constraint.getCheckSQL()",1,3,n/a,6,0,0,1,1
"org.hsqldb.Constraint.getColumnList(Table,int[],int,StringBuffer)",6,4,n/a,14,2,4,8,3
"org.hsqldb.Constraint.getComponents()",0,0,n/a,3,0,0,1,1
"org.hsqldb.Constraint.getConstraintType()",0,36,n/a,6,0,0,1,1
"org.hsqldb.Constraint.getDeferability()",0,1,n/a,3,0,0,1,1
"org.hsqldb.Constraint.getDeleteAction()",0,6,n/a,6,0,0,1,1
"org.hsqldb.Constraint.getDeleteActionString()",1,2,n/a,3,0,0,1,1
"org.hsqldb.Constraint.getFKStatement(StringBuffer)",42,2,n/a,28,1,1,18,4
"org.hsqldb.Constraint.getMain()",0,20,n/a,6,0,0,1,1
"org.hsqldb.Constraint.getMainColumns()",0,21,n/a,6,0,0,1,1
"org.hsqldb.Constraint.getMainIndex()",0,6,n/a,6,0,0,1,1
"org.hsqldb.Constraint.getMainName()",0,7,n/a,3,0,0,1,1
"org.hsqldb.Constraint.getMainTableName()",0,3,n/a,3,0,0,1,1
"org.hsqldb.Constraint.getName()",0,103,n/a,6,0,0,1,1
"org.hsqldb.Constraint.getOwner()",0,11,n/a,3,0,0,1,1
"org.hsqldb.Constraint.getRef()",0,15,n/a,6,0,0,1,1
"org.hsqldb.Constraint.getRefColumns()",0,8,n/a,6,0,0,1,1
"org.hsqldb.Constraint.getRefIndex()",0,7,n/a,6,0,0,1,1
"org.hsqldb.Constraint.getRefName()",0,7,n/a,3,0,0,1,1
"org.hsqldb.Constraint.getReferences()",2,6,n/a,11,1,0,8,3
"org.hsqldb.Constraint.getSQL()",58,3,n/a,55,3,0,38,13
"org.hsqldb.Constraint.getSchemaName()",0,5,n/a,3,0,0,1,1
"org.hsqldb.Constraint.getType()",0,4,n/a,3,0,0,1,1
"org.hsqldb.Constraint.getUniqueName()",0,2,n/a,3,0,0,1,1
"org.hsqldb.Constraint.getUpdateAction()",0,5,n/a,6,0,0,1,1
"org.hsqldb.Constraint.getUpdateActionString()",1,2,n/a,3,0,0,1,1
"org.hsqldb.Constraint.hasColumn(int)",3,3,n/a,14,1,1,11,5
"org.hsqldb.Constraint.hasColumnOnly(int)",2,1,n/a,20,1,1,12,12
"org.hsqldb.Constraint.hasColumnPlus(int)",5,1,n/a,21,1,1,12,12
"org.hsqldb.Constraint.hasTriggeredAction()",0,1,n/a,17,2,0,12,4
"org.hsqldb.Constraint.isEquivalent(Table,int[],Table,int[])",2,1,n/a,16,1,4,5,6
"org.hsqldb.Constraint.isNotNull()",0,11,n/a,6,0,0,1,1
"org.hsqldb.Constraint.isUniqueWithColumns(int[])",1,1,n/a,10,1,1,3,3
"org.hsqldb.Constraint.prepareCheckConstraint(Session,Table,boolean)",18,5,n/a,30,2,3,13,6
"org.hsqldb.Constraint.recompile(Session,Table)",8,1,n/a,15,0,2,11,1
"org.hsqldb.Constraint.setColumnsIndexes(Table)",5,5,n/a,17,3,1,11,7
"org.hsqldb.Constraint.updateTable(Session,Table,Table,int,int)",7,2,n/a,36,2,5,12,6
"org.hsqldb.ConstraintCore.duplicate()",1,1,n/a,17,0,0,14,1
"org.hsqldb.Database.Database(String,String,String,HsqlProperties)",16,1,n/a,53,2,4,25,7
"org.hsqldb.Database.addRows(Result,String[])",2,7,n/a,10,1,2,8,3
"org.hsqldb.Database.clearStructures()",1,3,n/a,14,1,0,8,2
"org.hsqldb.Database.close(int)",14,4,n/a,53,2,1,22,6
"org.hsqldb.Database.closeIfLast()",2,1,n/a,8,2,0,3,5
"org.hsqldb.Database.connect(String,String,int)",4,2,n/a,20,1,3,6,2
"org.hsqldb.Database.finalize()",2,0,n/a,13,1,0,4,3
"org.hsqldb.Database.getCatalogName()",1,53,n/a,3,0,0,1,1
"org.hsqldb.Database.getDatabaseID()",0,2,n/a,6,0,0,1,1
"org.hsqldb.Database.getDefaultTableType()",3,1,n/a,9,0,0,2,2
"org.hsqldb.Database.getFileAccess()",0,16,n/a,3,0,0,1,1
"org.hsqldb.Database.getGranteeManager()",0,19,n/a,6,0,0,1,1
"org.hsqldb.Database.getPath()",0,7,n/a,6,0,0,1,1
"org.hsqldb.Database.getProperties()",0,27,n/a,6,0,0,1,1
"org.hsqldb.Database.getPropertiesSQL()",2,1,n/a,17,3,0,10,6
"org.hsqldb.Database.getResultMaxMemoryRows()",2,1,n/a,7,1,0,3,2
"org.hsqldb.Database.getScript(boolean)",18,2,n/a,27,1,1,17,2
"org.hsqldb.Database.getSessionManager()",0,5,n/a,6,0,0,1,1
"org.hsqldb.Database.getSettingsSQL()",9,1,n/a,15,1,0,10,3
"org.hsqldb.Database.getState()",0,3,n/a,3,0,0,1,1
"org.hsqldb.Database.getStateString()",1,0,n/a,15,1,0,12,6
"org.hsqldb.Database.getTempDirectoryPath()",2,3,n/a,12,2,0,6,3
"org.hsqldb.Database.getType()",0,7,n/a,6,0,0,1,1
"org.hsqldb.Database.getURI()",0,3,n/a,8,0,0,1,1
"org.hsqldb.Database.getURLProperties()",0,4,n/a,4,0,0,1,1
"org.hsqldb.Database.getUserManager()",0,14,n/a,6,0,0,1,1
"org.hsqldb.Database.isFilesInJar()",0,9,n/a,6,0,0,1,1
"org.hsqldb.Database.isFilesReadOnly()",0,14,n/a,6,0,0,1,1
"org.hsqldb.Database.isIgnoreCase()",0,1,n/a,7,0,0,1,1
"org.hsqldb.Database.isReadOnly()",0,2,n/a,3,0,0,1,1
"org.hsqldb.Database.isReferentialIntegrity()",0,7,n/a,6,0,0,1,1
"org.hsqldb.Database.isShutdown()",0,1,n/a,6,0,0,1,1
"org.hsqldb.Database.isStoredFileAccess()",0,7,n/a,3,0,0,1,1
"org.hsqldb.Database.open()",2,1,n/a,9,1,0,3,2
"org.hsqldb.Database.reopen()",46,2,n/a,71,2,0,46,12
"org.hsqldb.Database.setFilesReadOnly()",0,1,n/a,9,0,0,1,1
"org.hsqldb.Database.setIgnoreCase(boolean)",0,1,n/a,7,0,1,1,1
"org.hsqldb.Database.setMetaDirty(boolean)",2,9,n/a,24,1,1,4,3
"org.hsqldb.Database.setReadOnly()",0,1,n/a,10,0,0,2,1
"org.hsqldb.Database.setReferentialIntegrity(boolean)",0,5,n/a,6,0,1,1,1
"org.hsqldb.Database.setState(int)",0,7,n/a,3,0,1,1,1
"org.hsqldb.DatabaseManager.addDatabaseObject(String,String,Database)",4,1,n/a,22,1,3,12,4
"org.hsqldb.DatabaseManager.closeDatabases(int)",5,0,n/a,17,2,1,5,3
"org.hsqldb.DatabaseManager.deRegisterServer(Server)",1,1,n/a,6,0,1,1,1
"org.hsqldb.DatabaseManager.deRegisterServer(Server,Database)",7,0,n/a,13,2,2,6,3
"org.hsqldb.DatabaseManager.filePathToKey(String)",2,4,n/a,9,1,1,3,2
"org.hsqldb.DatabaseManager.getDatabase(String,String,HsqlProperties)",6,3,n/a,55,3,3,14,5
"org.hsqldb.DatabaseManager.getDatabase(String,String,Server,HsqlProperties)",2,2,n/a,10,0,4,3,1
"org.hsqldb.DatabaseManager.getDatabaseObject(String,String,HsqlProperties)",6,1,n/a,27,1,3,19,5
"org.hsqldb.DatabaseManager.getDatabaseURIs()",7,0,n/a,12,1,0,6,2
"org.hsqldb.DatabaseManager.getSession(int,long)",2,2,n/a,9,0,2,2,2
"org.hsqldb.DatabaseManager.getTimer()",0,2,n/a,3,0,0,1,1
"org.hsqldb.DatabaseManager.isServerDB(Database)",6,0,n/a,11,2,1,7,3
"org.hsqldb.DatabaseManager.lookupDatabaseObject(String,String)",3,1,n/a,21,1,2,11,4
"org.hsqldb.DatabaseManager.newSession(String,String,String,String,HsqlProperties,int)",2,2,n/a,13,1,6,4,2
"org.hsqldb.DatabaseManager.newSession(int,String,String,int)",2,2,n/a,14,1,4,6,2
"org.hsqldb.DatabaseManager.notifyServers(Database)",7,1,n/a,15,2,1,6,3
"org.hsqldb.DatabaseManager.registerServer(Server,Database)",5,1,n/a,10,1,2,4,2
"org.hsqldb.DatabaseManager.removeDatabase(Database)",9,2,n/a,27,1,1,18,5
"org.hsqldb.DatabaseURL.isFileBasedDatabaseType(String)",0,7,n/a,10,1,1,3,3
"org.hsqldb.DatabaseURL.isInProcessDatabaseType(String)",0,2,n/a,9,1,1,3,4
"org.hsqldb.DatabaseURL.parseURL(String,boolean,boolean)",51,4,n/a,213,4,3,110,43
"org.hsqldb.Error.error(Result)",1,12,n/a,3,0,1,1,1
"org.hsqldb.Error.error(int)",1,562,n/a,3,0,1,1,1
"org.hsqldb.Error.error(int,String)",5,157,n/a,8,1,2,4,2
"org.hsqldb.Error.error(int,int)",2,13,n/a,3,0,2,1,1
"org.hsqldb.Error.error(int,int,Object[])",4,35,n/a,21,0,3,3,2
"org.hsqldb.Error.getMessage(int)",1,9,n/a,11,0,1,1,1
"org.hsqldb.Error.getMessage(int,int,Object[])",3,6,n/a,20,1,3,6,3
"org.hsqldb.Error.getResourceString(int)",2,2,n/a,5,0,1,2,1
"org.hsqldb.Error.insertStrings(String,Object[])",13,1,n/a,33,2,2,15,4
"org.hsqldb.Error.printSystemOut(String)",1,38,n/a,11,1,1,2,2
"org.hsqldb.Error.printSystemOut(String,long)",2,1,n/a,13,1,2,3,2
"org.hsqldb.Error.runtimeError(int,String)",3,241,n/a,4,0,2,2,1
"org.hsqldb.Expression.Expression(int)",0,30,n/a,4,0,1,2,1
"org.hsqldb.Expression.Expression(int,Expression[])",1,16,n/a,7,0,2,2,1
"org.hsqldb.Expression.Expression(int,SubQuery)",1,9,n/a,7,0,2,2,1
"org.hsqldb.Expression.checkValidCheckConstraint()",4,1,n/a,12,1,0,4,2
"org.hsqldb.Expression.collectAllExpressions(HsqlList,Expression,OrderedIntHashSet,OrderedIntHashSet)",5,10,n/a,24,1,4,12,7
"org.hsqldb.Expression.collectAllFunctionExpressions(HsqlList)",1,1,n/a,5,0,1,1,1
"org.hsqldb.Expression.collectObjectNames(Set)",2,6,n/a,15,2,1,8,5
"org.hsqldb.Expression.collectRangeVariables(RangeVariable[],Set)",5,7,n/a,20,3,2,13,7
"org.hsqldb.Expression.convertToSimpleColumn(OrderedHashSet,OrderedHashSet)",3,4,n/a,21,2,2,16,5
"org.hsqldb.Expression.convertToType(Session,Object[],Type[],Type[])",1,3,n/a,6,1,4,4,2
"org.hsqldb.Expression.countNulls(Object[])",0,6,n/a,9,2,1,7,3
"org.hsqldb.Expression.describe(Session)",1,11,n/a,3,0,1,1,1
"org.hsqldb.Expression.describe(Session,int)",32,15,n/a,43,2,2,41,10
"org.hsqldb.Expression.equals(Expression)",4,3,n/a,21,1,1,13,10
"org.hsqldb.Expression.equals(Expression[],Expression[])",1,2,n/a,19,2,2,14,6
"org.hsqldb.Expression.equals(Object)",1,2,n/a,9,1,1,5,3
"org.hsqldb.Expression.equals(Object,Object)",1,1,n/a,7,1,2,3,3
"org.hsqldb.Expression.findMatchingRangeVariableIndex(RangeVariable[])",0,1,n/a,6,0,1,1,1
"org.hsqldb.Expression.getAlias()",0,5,n/a,9,1,0,3,2
"org.hsqldb.Expression.getCheckSelect(Session,Table,Expression)",11,2,n/a,26,1,3,16,2
"org.hsqldb.Expression.getColumn()",0,9,n/a,3,0,0,1,1
"org.hsqldb.Expression.getColumnIndex()",0,12,n/a,6,0,0,1,1
"org.hsqldb.Expression.getColumnName()",1,3,n/a,8,0,0,1,1
"org.hsqldb.Expression.getConstantValue(Session)",1,3,n/a,3,0,1,1,1
"org.hsqldb.Expression.getConstantValueNoCheck(Session)",1,1,n/a,7,1,1,3,2
"org.hsqldb.Expression.getContextSQL(Expression)",6,14,n/a,20,1,1,16,3
"org.hsqldb.Expression.getDataType()",0,29,n/a,6,0,0,1,1
"org.hsqldb.Expression.getDegree()",0,2,n/a,4,0,0,1,2
"org.hsqldb.Expression.getIndexableExpression(RangeVariable)",0,1,n/a,4,0,1,1,1
"org.hsqldb.Expression.getLeftNode()",0,40,n/a,7,0,0,1,2
"org.hsqldb.Expression.getRangeVariable()",0,13,n/a,6,0,0,1,1
"org.hsqldb.Expression.getRightNode()",0,17,n/a,7,0,0,1,2
"org.hsqldb.Expression.getRowValue(Session)",3,10,n/a,17,3,1,13,5
"org.hsqldb.Expression.getSQL()",14,64,n/a,59,3,0,31,11
"org.hsqldb.Expression.getSimpleName()",0,2,n/a,6,1,0,3,2
"org.hsqldb.Expression.getType()",0,67,n/a,6,0,0,1,1
"org.hsqldb.Expression.getUnkeyedColumns(OrderedHashSet)",3,3,n/a,23,3,1,17,7
"org.hsqldb.Expression.getValue(Session)",6,61,n/a,30,3,1,22,8
"org.hsqldb.Expression.getValue(Session,Type)",2,15,n/a,7,1,2,4,3
"org.hsqldb.Expression.getValueClassName()",2,0,n/a,5,0,0,2,2
"org.hsqldb.Expression.hasReference(RangeVariable)",2,5,n/a,18,3,1,10,7
"org.hsqldb.Expression.hashCode()",1,1,n/a,9,2,0,7,3
"org.hsqldb.Expression.insertValuesIntoSubqueryTable(Session,PersistentStore)",5,1,n/a,38,2,2,12,4
"org.hsqldb.Expression.isComposedOf(Expression[],int,int,OrderedIntHashSet)",3,4,n/a,50,2,4,41,9
"org.hsqldb.Expression.isComposedOf(OrderedHashSet,OrderedIntHashSet)",5,2,n/a,53,2,2,30,9
