Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"freemind.controller.Controller.NavigationNextMapAction",228,1,335,1,411
"freemind.controller.Controller.NavigationPreviousMapAction",228,1,335,1,411
"freemind.controller.Controller.OpenURLAction",228,2,335,1,411
"freemind.controller.Controller.OptionAntialiasAction",228,2,335,3,411
"freemind.controller.Controller.OptionHTMLExportFoldingAction",228,1,335,1,411
"freemind.controller.Controller.OptionSelectionMechanismAction",228,4,335,1,411
"freemind.controller.Controller.PageAction",228,4,335,1,411
"freemind.controller.Controller.PrintAction",228,2,335,1,411
"freemind.controller.Controller.PrintPreviewAction",228,2,335,1,411
"freemind.controller.Controller.PropertyAction",228,5,335,1,411
"freemind.controller.Controller.QuitAction",228,1,335,1,411
"freemind.controller.Controller.ShowFilterToolbarAction",228,2,335,1,411
"freemind.controller.Controller.ShowSelectionAsRectangleAction",228,1,335,1,411
"freemind.controller.Controller.SplitComponentType",0,0,0,2,412
"freemind.controller.Controller.ToggleLeftToolbarAction",228,1,335,1,411
"freemind.controller.Controller.ToggleMenubarAction",228,1,335,1,411
"freemind.controller.Controller.ToggleToolbarAction",228,1,335,1,411
"freemind.controller.Controller.ZoomInAction",228,3,335,1,411
"freemind.controller.Controller.ZoomOutAction",228,3,335,1,411
"freemind.controller.FreeMindPopupMenu",0,0,0,1,1
"freemind.controller.FreeMindToolBar",0,1,336,2,5
"freemind.controller.LastOpenedList",0,4,336,0,0
"freemind.controller.LastStateStorageManagement",228,1,335,2,411
"freemind.controller.MainToolBar",0,0,0,0,0
"freemind.controller.MapModuleManager",228,8,335,2,411
"freemind.controller.MapModuleManager.MapModuleChangeObserverCompound",228,3,335,1,411
"freemind.controller.MapMouseMotionListener",0,1,1,5,412
"freemind.controller.MapMouseWheelListener",0,0,0,3,412
"freemind.controller.MenuBar",228,6,335,9,411
"freemind.controller.MenuBar.LastOpenedActionListener",228,1,335,1,411
"freemind.controller.MenuBar.MapsMenuActionListener",228,1,335,1,411
"freemind.controller.MenuBar.ModesMenuActionListener",228,1,335,1,411
"freemind.controller.MindMapNodesSelection",0,0,0,9,412
"freemind.controller.NodeDragListener",228,4,335,3,411
"freemind.controller.NodeDropListener",0,0,0,4,412
"freemind.controller.NodeKeyListener",0,0,0,6,412
"freemind.controller.NodeMotionListener",0,1,1,5,412
"freemind.controller.NodeMotionListener.NodeMotionAdapter",0,0,0,2,413
"freemind.controller.NodeMouseMotionListener",0,1,1,6,412
"freemind.controller.StructuredMenuHolder",228,12,335,11,411
"freemind.controller.StructuredMenuHolder.DefaultMenuAdderCreator",228,3,335,1,411
"freemind.controller.StructuredMenuHolder.MapTokenPair",0,0,0,1,412
"freemind.controller.StructuredMenuHolder.MenuItemAdder",228,5,335,1,411
"freemind.controller.StructuredMenuHolder.PrintMenuAdder",228,2,335,2,411
"freemind.controller.StructuredMenuHolder.PrintMenuAdderCreator",228,3,335,1,411
"freemind.controller.StructuredMenuHolder.SeparatorHolder",0,0,0,1,412
"freemind.controller.StructuredMenuHolder.StructuredMenuListener",228,2,335,2,411
"freemind.controller.StructuredMenuItemHolder",0,0,0,0,0
"freemind.controller.color.ColorPair",0,1,336,1,1
"freemind.controller.color.JColorCombo",0,2,338,1,1
"freemind.controller.color.JColorCombo.ColorIcon",0,1,336,1,3
"freemind.controller.color.JColorCombo.ComboBoxRenderer",0,1,337,1,2
"freemind.controller.filter.DefaultFilter",228,8,335,1,411
"freemind.controller.filter.FilterComposerDialog",12,26,355,12,12
"freemind.controller.filter.FilterComposerDialog.AddConditionAction",12,5,355,1,12
"freemind.controller.filter.FilterComposerDialog.CloseAction",12,1,355,1,12
"freemind.controller.filter.FilterComposerDialog.ConditionListMouseListener",12,1,355,1,12
"freemind.controller.filter.FilterComposerDialog.ConditionListSelectionListener",12,1,355,1,12
"freemind.controller.filter.FilterComposerDialog.CreateConjunctConditionAction",12,6,355,1,12
"freemind.controller.filter.FilterComposerDialog.CreateDisjunctConditionAction",12,6,355,1,12
"freemind.controller.filter.FilterComposerDialog.CreateNotSatisfiedConditionAction",12,5,355,1,12
"freemind.controller.filter.FilterComposerDialog.DeleteConditionAction",12,4,355,1,12
"freemind.controller.filter.FilterComposerDialog.LoadAction",12,2,355,1,12
"freemind.controller.filter.FilterComposerDialog.MindMapFilterFileFilter",0,2,336,1,13
"freemind.controller.filter.FilterComposerDialog.SaveAction",12,3,355,1,12
"freemind.controller.filter.FilterComposerDialog.SelectedAttributeChangeListener",12,5,355,1,12
"freemind.controller.filter.FilterComposerDialog.SimpleConditionChangeListener",12,1,355,1,12
"freemind.controller.filter.FilterController",228,14,335,6,411
"freemind.controller.filter.FilterInfo",0,0,0,4,412
"freemind.controller.filter.FilterToolbar",3,11,341,3,3
"freemind.controller.filter.FilterToolbar.EditFilterAction",3,2,341,1,3
"freemind.controller.filter.FilterToolbar.FilterChangeListener",3,3,341,1,3
"freemind.controller.filter.FilterToolbar.UnfoldAncestorsAction",3,7,341,1,3
"freemind.controller.filter.condition.AttributeCompareCondition",0,5,336,0,0
"freemind.controller.filter.condition.AttributeExistsCondition",0,5,336,0,0
"freemind.controller.filter.condition.AttributeNotExistsCondition",0,5,336,0,0
"freemind.controller.filter.condition.CompareConditionAdapter",0,3,336,0,0
"freemind.controller.filter.condition.ConditionFactory",228,3,335,4,411
"freemind.controller.filter.condition.ConditionNotSatisfiedDecorator",0,7,336,1,13
"freemind.controller.filter.condition.ConditionRenderer",228,2,335,1,411
"freemind.controller.filter.condition.ConjunctConditions",0,8,336,1,13
"freemind.controller.filter.condition.DisjunctConditions",0,8,336,1,13
"freemind.controller.filter.condition.IconContainedCondition",0,6,336,0,0
"freemind.controller.filter.condition.IconNotContainedCondition",0,5,336,0,0
"freemind.controller.filter.condition.IgnoreCaseNodeContainsCondition",0,3,336,0,0
"freemind.controller.filter.condition.JCondition",0,0,0,0,0
"freemind.controller.filter.condition.NoFilteringCondition",228,4,335,3,411
"freemind.controller.filter.condition.NodeCompareCondition",0,4,336,0,0
"freemind.controller.filter.condition.NodeCondition",0,1,1,0,0
"freemind.controller.filter.condition.NodeContainsCondition",0,3,336,0,0
"freemind.controller.filter.condition.SelectedViewCondition",0,6,336,1,4
"freemind.controller.filter.util.ExtendedComboBoxModel",1,1,1,3,14
"freemind.controller.filter.util.ExtendedComboBoxModel.ExtensionDataListener",1,1,1,1,14
"freemind.controller.filter.util.SortedComboBoxModel",0,0,0,2,13
"freemind.controller.filter.util.SortedMapListModel",0,0,0,1,412
"freemind.controller.filter.util.SortedMapVector",0,1,1,0,0
"freemind.controller.filter.util.SortedMapVector.MapElement",0,0,0,1,1
"freemind.controller.printpreview.BrowseAction",0,0,0,0,0
"freemind.controller.printpreview.Preview",0,1,336,0,0
"freemind.controller.printpreview.PreviewDialog",228,2,335,1,411
"freemind.controller.printpreview.ZoomAction",0,0,0,0,0
"freemind.extensions.ExportHook",0,6,337,0,0
"freemind.extensions.ExportHook.ImageFilter",0,1,336,1,1
"freemind.extensions.HookAdapter",0,3,336,0,0
"freemind.extensions.HookDescriptorBase",0,2,336,0,0
"freemind.extensions.HookDescriptorPluginAction",0,0,0,1,412
"freemind.extensions.HookDescriptorRegistration",0,0,0,1,412
"freemind.extensions.HookFactory.RegistrationContainer",0,0,0,2,412
"freemind.extensions.HookFactoryAdapter",228,1,335,2,411
"freemind.extensions.HookInstanciationMethod",228,6,335,4,411
"freemind.extensions.HookInstanciationMethod.AllDestinationNodesGetter",228,3,335,1,411
"freemind.extensions.HookInstanciationMethod.DefaultDestinationNodesGetter",228,3,335,1,411
"freemind.extensions.HookInstanciationMethod.RootDestinationNodesGetter",228,3,335,1,411
"freemind.extensions.ImportWizard",228,2,335,1,411
"freemind.extensions.ModeControllerHookAdapter",0,0,0,1,1
"freemind.extensions.NodeHookAdapter",0,2,336,1,1
"freemind.extensions.PermanentNodeHookAdapter",0,4,336,4,9
"freemind.extensions.PermanentNodeHookSubstituteUnknown",0,1,1,5,412
"freemind.main.Base64Coding",0,1,1,0,0
"freemind.main.EditServer",0,0,0,0,0
"freemind.main.ExampleFileFilter",0,1,1,1,412
"freemind.main.FixedHTMLWriter",0,0,0,1,412
"freemind.main.FreeMind",228,11,335,32,411
"freemind.main.FreeMindApplet",0,6,336,0,0
"freemind.main.FreeMindCommon",1,1,1,11,413
"freemind.main.FreeMindCommon.FreeMindResourceBundle",1,1,1,1,413
"freemind.main.FreeMindMain.VersionInformation",228,2,335,2,411
"freemind.main.FreeMindSecurityManager",0,0,0,0,0
"freemind.main.FreeMindSplashModern",1,2,338,1,1
"freemind.main.FreeMindSplashModern.FeedBackImpl",1,1,338,1,1
"freemind.main.FreeMindStarter",0,0,0,0,0
"freemind.main.FreeMindStarter.ProxyAuthenticator",0,0,0,1,412
"freemind.main.HtmlTools",228,4,335,21,411
"freemind.main.HtmlTools.HtmlNodeVisitor",228,3,335,1,411
"freemind.main.HtmlTools.IndexPair",0,0,0,1,412
"freemind.main.LogFileLogHandler",0,1,1,0,0
"freemind.main.LoggingOutputStream",0,0,0,0,0
"freemind.main.Resources",228,7,335,70,411
"freemind.main.StdFormatter",0,1,1,0,0
"freemind.main.StdFormatter.StdOutErrLevel",0,0,0,1,1
"freemind.main.Tools",228,15,335,132,411
"freemind.main.Tools.ActionHolder",0,1,1,1,412
"freemind.main.Tools.BooleanHolder",0,0,0,5,412
"freemind.main.Tools.ButtonHolder",0,1,1,1,412
"freemind.main.Tools.DesEncrypter",228,2,335,4,411
"freemind.main.Tools.FileReaderCreator",0,2,3,2,412
"freemind.main.Tools.IntHolder",0,0,0,4,412
"freemind.main.Tools.MindMapNodePair",0,1,336,0,0
"freemind.main.Tools.ObjectHolder",0,0,0,0,0
"freemind.main.Tools.Pair",0,0,0,1,412
"freemind.main.Tools.SingleDesEncrypter",228,1,335,2,411
"freemind.main.Tools.StringReaderCreator",0,1,1,2,412
"freemind.main.Tools.TripleDesEncrypter",0,1,336,0,0
"freemind.main.XHTMLWriter",0,1,1,0,0
"freemind.main.XHTMLWriter.XHTMLFilterWriter",0,0,0,1,1
"freemind.main.XMLElement",0,0,0,41,417
"freemind.main.XMLParseException",0,0,0,14,412
"freemind.modes.ArrowLinkAdapter",228,2,335,7,411
"freemind.modes.ArrowLinkTarget",228,3,335,3,411
"freemind.modes.CloudAdapter",228,5,335,6,411
"freemind.modes.CloudAdapter.CloudAdapterListener",228,4,335,1,411
"freemind.modes.ControllerAdapter",228,30,335,80,411
"freemind.modes.ControllerAdapter.ControllerPopupMenuListener",228,1,335,1,411
"freemind.modes.ControllerAdapter.FileOpener",228,2,335,1,411
"freemind.modes.ControllerAdapter.OpenAction",228,2,335,1,411
"freemind.modes.ControllerAdapter.SaveAction",228,4,335,1,411
"freemind.modes.ControllerAdapter.SaveAsAction",228,2,335,1,411
"freemind.modes.EdgeAdapter",228,5,335,18,411
"freemind.modes.EdgeAdapter.EdgeAdapterListener",228,4,335,1,411
"freemind.modes.ExtendedMapFeedbackAdapter",0,9,337,0,0
"freemind.modes.ExtendedMapFeedbackAdapter.DummyTransferable",0,0,0,1,1
"freemind.modes.ExtendedMapFeedbackImpl",0,4,336,0,0
"freemind.modes.FreeMindAwtFileDialog",0,5,5,1,412
"freemind.modes.FreeMindAwtFileDialog.DirFilter",0,0,0,1,413
"freemind.modes.FreeMindAwtFileDialog.FileAndDirFilter",0,0,0,1,413
"freemind.modes.FreeMindAwtFileDialog.FileOnlyFilter",0,0,0,1,413
"freemind.modes.FreeMindAwtFileDialog.FreeMindFilenameFilter",0,1,1,1,413
"freemind.modes.FreeMindAwtFileDialog.NullFilter",0,0,0,2,414
"freemind.modes.FreeMindJFileDialog",0,0,0,1,412
"freemind.modes.FreemindAction",0,1,1,5,412
"freemind.modes.HistoryInformation",0,0,0,0,0
"freemind.modes.LineAdapter",0,1,336,2,2
"freemind.modes.LinkAdapter",1,3,337,1,1
"freemind.modes.LinkAdapter.LinkAdapterListener",1,4,337,1,1
"freemind.modes.MapAdapter",228,12,335,11,411
"freemind.modes.MapAdapter.DontAskUserBeforeUpdateAdapter",0,0,0,1,412
"freemind.modes.MapAdapter.FileChangeInspectorTimerTask",228,1,335,1,411
"freemind.modes.MapFeedbackAdapter",228,15,335,1,411
"freemind.modes.MapFeedbackAdapter.NodesDepthComparator",0,1,1,1,412
"freemind.modes.MindIcon",228,3,335,20,411
"freemind.modes.MindMapLinkRegistry",228,2,335,7,411
"freemind.modes.MindMapLinkRegistry.SynchronousVector",228,1,335,1,411
"freemind.modes.Mode",228,2,335,13,411
"freemind.modes.ModesCreator",228,2,335,1,411
"freemind.modes.NodeAdapter",228,14,335,30,411
"freemind.modes.NodeDownAction",228,3,335,1,411
"freemind.modes.NodeViewEvent",0,0,0,0,0
"freemind.modes.StylePattern",0,2,336,0,0
"freemind.modes.StylePatternFactory",228,6,335,2,411
"freemind.modes.XMLElementAdapter",0,5,336,0,0
"freemind.modes.attributes.Attribute",0,0,0,13,412
"freemind.modes.browsemode.BrowseArrowLinkModel",0,5,336,0,0
"freemind.modes.browsemode.BrowseCloudModel",0,4,336,0,0
"freemind.modes.browsemode.BrowseController",0,22,343,0,0
"freemind.modes.browsemode.BrowseController.FollowLinkAction",0,1,336,1,1
"freemind.modes.browsemode.BrowseController.FollowMapLink",0,6,341,1,1
"freemind.modes.browsemode.BrowseEdgeModel",0,4,336,0,0
"freemind.modes.browsemode.BrowseHookFactory",0,7,340,0,0
"freemind.modes.browsemode.BrowseMapModel",0,10,336,0,0
"freemind.modes.browsemode.BrowseMode",228,3,335,1,411
"freemind.modes.browsemode.BrowseNodeModel",0,3,336,0,0
"freemind.modes.browsemode.BrowsePopupMenu",0,0,0,0,0
"freemind.modes.browsemode.BrowseReminderHook",0,2,339,0,0
"freemind.modes.browsemode.BrowseToolBar",0,3,337,0,0
"freemind.modes.browsemode.EncryptedBrowseNode",0,11,337,0,0
"freemind.modes.browsemode.NodeNoteViewer",0,7,336,0,0
"freemind.modes.common.CommonNodeKeyListener",228,5,335,2,411
"freemind.modes.common.CommonToggleFoldedAction",0,4,336,3,5
"freemind.modes.common.GotoLinkNodeAction",228,2,335,2,411
"freemind.modes.common.actions.FindAction",228,11,335,3,411
"freemind.modes.common.actions.FindAction.FindNextAction",228,5,335,2,411
"freemind.modes.common.actions.NewMapAction",228,1,335,2,411
"freemind.modes.common.dialogs.EnterPasswordDialog",0,3,336,1,1
"freemind.modes.common.dialogs.IconSelectionPopupDialog",0,4,337,1,4
"freemind.modes.common.dialogs.IconSelectionPopupDialog.Position",0,0,0,1,5
"freemind.modes.common.dialogs.PersistentEditableComboBox",0,3,336,1,1
"freemind.modes.common.listeners.CommonMouseMotionManager",0,3,336,1,4
"freemind.modes.common.listeners.CommonNodeMouseMotionListener",228,10,335,2,411
"freemind.modes.common.listeners.CommonNodeMouseMotionListener.timeDelayedSelection",228,2,335,1,411
"freemind.modes.common.listeners.MindMapMouseWheelEventHandler",228,6,335,1,411
"freemind.modes.common.plugins.MapNodePositionHolderBase",0,6,337,2,3
"freemind.modes.common.plugins.NodeNoteBase",0,0,0,3,412
"freemind.modes.common.plugins.ReminderHookBase",1,5,338,3,3
"freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask",1,1,338,1,3
"freemind.modes.filemode.FileController",0,16,341,0,0
"freemind.modes.filemode.FileController.CenterAction",0,3,336,1,1
"freemind.modes.filemode.FileController.OpenPathAction",0,4,336,1,1
"freemind.modes.filemode.FileEdgeModel",0,3,336,0,0
"freemind.modes.filemode.FileMapModel",0,11,336,0,0
"freemind.modes.filemode.FileMode",0,3,336,0,0
"freemind.modes.filemode.FileNodeModel",0,5,336,0,0
"freemind.modes.filemode.FilePopupMenu",0,0,0,0,0
"freemind.modes.filemode.FileToolBar",0,0,0,0,0
"freemind.modes.mindmapmode.EncryptedMindMapNode",228,12,335,1,411
"freemind.modes.mindmapmode.JAutoScrollBarPane",0,0,0,0,0
"freemind.modes.mindmapmode.MindMapArrowLinkModel",228,6,335,5,411
"freemind.modes.mindmapmode.MindMapCloudModel",0,3,336,1,1
"freemind.modes.mindmapmode.MindMapController",228,140,335,83,411
"freemind.modes.mindmapmode.MindMapController.DefaultMindMapNodeCreator",228,3,335,1,411
"freemind.modes.mindmapmode.MindMapController.EditLongAction",228,2,335,1,411
"freemind.modes.mindmapmode.MindMapController.ExportBranchToHTMLAction",228,5,335,1,411
"freemind.modes.mindmapmode.MindMapController.ExportToHTMLAction",228,4,335,1,411
"freemind.modes.mindmapmode.MindMapController.FollowLinkAction",228,4,335,1,411
"freemind.modes.mindmapmode.MindMapController.ImportBranchAction",228,7,335,1,411
"freemind.modes.mindmapmode.MindMapController.ImportLinkedBranchAction",228,6,335,1,411
"freemind.modes.mindmapmode.MindMapController.ImportLinkedBranchWithoutRootAction",228,6,335,1,411
"freemind.modes.mindmapmode.MindMapController.LinkActionBase",228,4,335,2,411
"freemind.modes.mindmapmode.MindMapController.MapSourceChangeDialog",228,8,335,1,411
"freemind.modes.mindmapmode.MindMapController.MindMapFilter",228,2,335,1,411
"freemind.modes.mindmapmode.MindMapController.NodeInformationTimerAction",228,6,335,1,411
"freemind.modes.mindmapmode.MindMapController.OpenLinkDirectoryAction",228,5,335,1,411
"freemind.modes.mindmapmode.MindMapController.SetImageByFileChooserAction",228,4,335,1,411
"freemind.modes.mindmapmode.MindMapController.SetLinkByFileChooserAction",228,2,335,1,411
"freemind.modes.mindmapmode.MindMapEdgeModel",0,3,336,1,1
"freemind.modes.mindmapmode.MindMapHTMLWriter",0,5,336,0,0
"freemind.modes.mindmapmode.MindMapMapModel",228,17,335,12,411
"freemind.modes.mindmapmode.MindMapMapModel.DoAutomaticSave",228,3,335,1,411
"freemind.modes.mindmapmode.MindMapMapModel.DummyLockManager",228,1,335,1,411
"freemind.modes.mindmapmode.MindMapMapModel.LockManager",228,1,335,2,411
"freemind.modes.mindmapmode.MindMapMode",0,5,336,0,0
"freemind.modes.mindmapmode.MindMapNodeModel",228,3,335,19,411
"freemind.modes.mindmapmode.MindMapPopupMenu",0,2,337,0,0
"freemind.modes.mindmapmode.MindMapToolBar",0,13,344,0,0
"freemind.modes.mindmapmode.MindMapToolBar.FreeMindComboBox",0,0,0,1,1
"freemind.modes.mindmapmode.actions.AddArrowLinkAction",228,5,335,1,411
"freemind.modes.mindmapmode.actions.AddLocalLinkAction",228,5,335,1,411
"freemind.modes.mindmapmode.actions.ApplyPatternAction",228,5,335,2,411
"freemind.modes.mindmapmode.actions.BoldAction",228,2,335,1,411
"freemind.modes.mindmapmode.actions.ChangeArrowsInArrowLinkAction",228,3,335,1,411
"freemind.modes.mindmapmode.actions.CloudAction",228,2,335,1,411
"freemind.modes.mindmapmode.actions.CloudColorAction",0,6,336,0,0
"freemind.modes.mindmapmode.actions.ColorArrowLinkAction",228,5,335,1,411
"freemind.modes.mindmapmode.actions.CopyAction",228,2,335,1,411
"freemind.modes.mindmapmode.actions.CopySingleAction",228,2,335,1,411
"freemind.modes.mindmapmode.actions.CutAction",228,8,335,1,411
"freemind.modes.mindmapmode.actions.DeleteChildAction",228,8,335,1,411
"freemind.modes.mindmapmode.actions.EdgeColorAction",228,5,335,1,411
"freemind.modes.mindmapmode.actions.EdgeStyleAction",228,6,335,1,411
"freemind.modes.mindmapmode.actions.EdgeWidthAction",228,6,335,1,411
"freemind.modes.mindmapmode.actions.EditAction",228,18,335,2,411
"freemind.modes.mindmapmode.actions.ExportBranchAction",228,11,335,1,411
"freemind.modes.mindmapmode.actions.FontFamilyAction",228,5,335,1,411
"freemind.modes.mindmapmode.actions.FontSizeAction",228,5,335,1,411
"freemind.modes.mindmapmode.actions.IconAction",228,7,335,3,411
"freemind.modes.mindmapmode.actions.ImportExplorerFavoritesAction",228,7,335,1,411
"freemind.modes.mindmapmode.actions.ImportFolderStructureAction",228,7,335,1,411
"freemind.modes.mindmapmode.actions.ItalicAction",228,3,335,1,411
"freemind.modes.mindmapmode.actions.JoinNodesAction",228,5,335,1,411
"freemind.modes.mindmapmode.actions.MindMapControllerHookAction",228,3,335,1,411
"freemind.modes.mindmapmode.actions.MindmapAction",228,5,335,11,411
"freemind.modes.mindmapmode.actions.MoveNodeAction",228,1,335,1,411
"freemind.modes.mindmapmode.actions.NewChildAction",228,8,335,1,411
"freemind.modes.mindmapmode.actions.NewPreviousSiblingAction",228,3,335,1,411
"freemind.modes.mindmapmode.actions.NewSiblingAction",228,3,335,1,411
"freemind.modes.mindmapmode.actions.NodeBackgroundColorAction",228,5,335,1,411
"freemind.modes.mindmapmode.actions.NodeBackgroundColorAction.RemoveNodeBackgroundColorAction",228,3,335,1,411
"freemind.modes.mindmapmode.actions.NodeColorAction",228,5,335,1,411
"freemind.modes.mindmapmode.actions.NodeColorBlendAction",228,3,335,1,411
"freemind.modes.mindmapmode.actions.NodeGeneralAction",228,10,335,1,411
"freemind.modes.mindmapmode.actions.NodeHookAction",228,8,335,1,411
"freemind.modes.mindmapmode.actions.NodeStyleAction",228,6,335,1,411
"freemind.modes.mindmapmode.actions.NodeUpAction",228,4,335,1,411
"freemind.modes.mindmapmode.actions.PasteAction",228,4,335,1,411
"freemind.modes.mindmapmode.actions.PasteAsPlainTextAction",228,5,335,1,411
"freemind.modes.mindmapmode.actions.RedoAction",228,4,335,2,411
"freemind.modes.mindmapmode.actions.RemoveAllIconsAction",228,3,335,1,411
"freemind.modes.mindmapmode.actions.RemoveArrowLinkAction",228,2,335,1,411
"freemind.modes.mindmapmode.actions.RemoveIconAction",228,3,335,1,411
"freemind.modes.mindmapmode.actions.RevertAction",228,4,335,2,411
"freemind.modes.mindmapmode.actions.SelectAllAction",228,5,335,1,411
"freemind.modes.mindmapmode.actions.SelectBranchAction",228,1,335,1,411
"freemind.modes.mindmapmode.actions.SetLinkByTextFieldAction",228,3,335,1,411
"freemind.modes.mindmapmode.actions.StrikethroughAction",228,2,335,1,411
"freemind.modes.mindmapmode.actions.ToggleChildrenFoldedAction",228,6,335,1,411
"freemind.modes.mindmapmode.actions.ToggleFoldedAction",228,1,335,1,411
"freemind.modes.mindmapmode.actions.UnderlinedAction",228,3,335,1,411
"freemind.modes.mindmapmode.actions.UndoAction",228,6,335,3,411
"freemind.modes.mindmapmode.actions.UsePlainTextAction",228,5,335,1,411
"freemind.modes.mindmapmode.actions.UseRichFormattingAction",228,5,335,1,411
"freemind.modes.mindmapmode.actions.xml.AbstractXmlAction",228,3,335,2,411
"freemind.modes.mindmapmode.actions.xml.ActionPair",0,0,0,52,412
"freemind.modes.mindmapmode.actions.xml.ActionRegistry",0,3,4,7,412
"freemind.modes.mindmapmode.actions.xml.DefaultActionHandler",0,0,0,2,412
"freemind.modes.mindmapmode.actions.xml.PrintActionHandler",0,3,336,0,0
"freemind.modes.mindmapmode.actions.xml.UndoActionHandler",228,3,335,1,411
"freemind.modes.mindmapmode.actions.xml.actors.AddArrowLinkActor",0,6,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.AddAttributeActor",0,5,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.AddHookActor",0,13,337,0,0
"freemind.modes.mindmapmode.actions.xml.actors.AddIconActor",228,5,335,1,411
"freemind.modes.mindmapmode.actions.xml.actors.BoldNodeActor",0,5,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.ChangeArrowLinkEndPointsActor",0,4,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.ChangeArrowsInArrowLinkActor",0,5,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.ChangeNoteTextActor",0,5,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.CloudActor",0,6,337,0,0
"freemind.modes.mindmapmode.actions.xml.actors.CloudColorActor",0,5,337,0,0
"freemind.modes.mindmapmode.actions.xml.actors.ColorArrowLinkActor",0,5,337,0,0
"freemind.modes.mindmapmode.actions.xml.actors.CompoundActor",0,3,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.CutActor",0,4,344,0,0
"freemind.modes.mindmapmode.actions.xml.actors.DeleteChildActor",0,8,344,0,0
"freemind.modes.mindmapmode.actions.xml.actors.EdgeColorActor",0,6,337,0,0
"freemind.modes.mindmapmode.actions.xml.actors.EdgeStyleActor",0,7,337,0,0
"freemind.modes.mindmapmode.actions.xml.actors.EdgeWidthActor",0,4,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.EditActor",0,4,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.FontFamilyActor",0,5,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.FontSizeActor",0,4,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.InsertAttributeActor",0,5,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.ItalicNodeActor",0,5,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.MoveNodeActor",0,5,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.NewChildActor",0,6,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.NodeBackgroundColorActor",0,4,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.NodeColorActor",0,4,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.NodeStyleActor",0,5,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.NodeUpActor",0,4,336,0,0
"freemind.modes.mindmapmode.actions.xml.actors.NodeXmlActorAdapter",0,2,337,0,0
"freemind.modes.mindmapmode.actions.xml.actors.PasteActor",6,20,343,6,9
