Class,OCavg,WMC
"org.apache.lucene.analysis.hu.TestHungarianAnalyzer","1,00",4
"org.apache.lucene.analysis.hu.TestHungarianLightStemFilter","1,00",4
"org.apache.lucene.analysis.hunspell.HunspellAffix","1,00",13
"org.apache.lucene.analysis.hunspell.HunspellDictionary","2,71",38
"org.apache.lucene.analysis.hunspell.HunspellDictionary.DoubleASCIIFlagParsingStrategy","3,00",3
"org.apache.lucene.analysis.hunspell.HunspellDictionary.FlagParsingStrategy","1,00",1
"org.apache.lucene.analysis.hunspell.HunspellDictionary.NumFlagParsingStrategy","2,00",2
"org.apache.lucene.analysis.hunspell.HunspellDictionary.SimpleFlagParsingStrategy","1,00",1
"org.apache.lucene.analysis.hunspell.HunspellDictionaryTest","1,00",1
"org.apache.lucene.analysis.hunspell.HunspellStemFilter","2,50",10
"org.apache.lucene.analysis.hunspell.HunspellStemFilterTest","1,00",7
"org.apache.lucene.analysis.hunspell.HunspellStemmer","4,00",40
"org.apache.lucene.analysis.hunspell.HunspellStemmer.Stem","1,00",8
"org.apache.lucene.analysis.hunspell.HunspellStemmerTest","1,00",7
"org.apache.lucene.analysis.hunspell.HunspellWord","1,00",4
"org.apache.lucene.analysis.hy.ArmenianAnalyzer","1,20",6
"org.apache.lucene.analysis.hy.ArmenianAnalyzer.DefaultSetHolder",n/a,0
"org.apache.lucene.analysis.hy.TestArmenianAnalyzer","1,00",4
"org.apache.lucene.analysis.icu.GenerateHTMLStripCharFilterSupplementaryMacros","3,33",10
"org.apache.lucene.analysis.icu.GenerateJFlexSupplementaryMacros","2,67",8
"org.apache.lucene.analysis.icu.ICUFoldingFilter","1,00",1
"org.apache.lucene.analysis.icu.ICUNormalizer2Filter","1,67",5
"org.apache.lucene.analysis.icu.ICUTransformFilter","2,50",5
"org.apache.lucene.analysis.icu.ICUTransformFilter.ReplaceableTermAttribute","1,20",12
"org.apache.lucene.analysis.icu.RBBIRuleCompiler","2,25",9
"org.apache.lucene.analysis.icu.TestICUFoldingFilter","1,00",5
"org.apache.lucene.analysis.icu.TestICUNormalizer2Filter","1,00",7
"org.apache.lucene.analysis.icu.TestICUTransformFilter","1,00",11
