Class,OCavg,WMC
"org.hsqldb.util.preprocessor.Defines","2,40",24
"org.hsqldb.util.preprocessor.Document","3,00",48
"org.hsqldb.util.preprocessor.Line","1,91",21
"org.hsqldb.util.preprocessor.LineType","3,00",9
"org.hsqldb.util.preprocessor.Option","1,46",19
"org.hsqldb.util.preprocessor.Parser","4,71",33
"org.hsqldb.util.preprocessor.Preprocessor","3,44",86
"org.hsqldb.util.preprocessor.PreprocessorAntTask","1,12",19
"org.hsqldb.util.preprocessor.PreprocessorException","1,00",1
"org.hsqldb.util.preprocessor.Token","2,50",10
"org.hsqldb.util.preprocessor.Tokenizer","3,18",35

