Chidamber-Kemerer metrics,Qua, 13 dez 2017 16:00:49 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.hsqldb.jdbc.pool.ConnectionDefaults",4,0,1,0,13,14
"org.hsqldb.jdbc.pool.JDBCConnectionPoolDataSource",6,0,5,1,28,29
"org.hsqldb.jdbc.pool.JDBCPooledConnection",3,0,3,1,10,7
"org.hsqldb.jdbc.pool.JDBCXAConnection",4,1,1,0,3,2
"org.hsqldb.jdbc.pool.JDBCXAConnectionWrapper",7,2,1,0,18,10
"org.hsqldb.jdbc.pool.JDBCXADataSource",10,1,4,0,24,10
"org.hsqldb.jdbc.pool.JDBCXAResource",4,0,3,0,25,33
"org.hsqldb.jdbc.pool.LifeTimeConnectionWrapper",7,1,1,1,19,16
"org.hsqldb.jdbc.pool.ManagedPoolDataSource",4,0,4,0,95,109
"org.hsqldb.jdbc.pool.SessionConnectionWrapper",2,1,2,0,5,5
"org.hsqldb.jdbc.pool.WrapperInvocationHandler",5,0,5,0,28,72
"org.hsqldb.jdbc.pool.WrapperInvocationHandler.ConnectionPool",n/a,n/a,n/a,n/a,1,n/a
"org.hsqldb.jdbc.pool.WrapperInvocationHandler.StatementKey",3,0,2,0,6,13
"org.hsqldb.jdbc.pool.WrapperInvocationHandler.StatementPool",n/a,n/a,n/a,n/a,3,n/a
"org.hsqldb.jdbcDriver",1,1,0,0,0,0
"org.hsqldb.lib.AppendableException",4,0,1,3,6,11
"org.hsqldb.lib.ArrayCounter",2,0,1,0,3,14
"org.hsqldb.lib.ArrayListIdentity",8,2,1,0,1,3
"org.hsqldb.lib.ArrayUtil",39,0,9,0,49,166
"org.hsqldb.lib.AsciiStringInputStream",1,1,2,0,5,3
"org.hsqldb.lib.BaseList",14,0,4,3,15,18
"org.hsqldb.lib.BaseList.BaseListIterator",2,0,4,0,8,9
"org.hsqldb.lib.CharArrayWriter",2,0,1,0,9,12
"org.hsqldb.lib.ClosableByteArrayOutputStream",2,0,1,0,22,32
"org.hsqldb.lib.ClosableCharArrayWriter",1,0,1,0,22,36
"org.hsqldb.lib.Collection",n/a,n/a,n/a,n/a,9,n/a
"org.hsqldb.lib.CountUpDownLatch",2,0,1,0,6,12
"org.hsqldb.lib.CountdownInputStream",2,0,1,0,7,15
"org.hsqldb.lib.DataOutputStream",9,0,1,0,14,20
"org.hsqldb.lib.DoubleIntIndex",7,0,1,0,36,101
"org.hsqldb.lib.FileAccess",n/a,n/a,n/a,n/a,7,n/a
"org.hsqldb.lib.FileAccess.FileSync",n/a,n/a,n/a,n/a,1,n/a
"org.hsqldb.lib.FileArchiver",5,0,1,0,7,23
"org.hsqldb.lib.FileUtil",21,0,12,0,26,31
"org.hsqldb.lib.FileUtil.FileSync",2,0,1,0,2,2
