Package,PDcy,PDpt
"contrib.src.java.org.apache.hadoop.hive.contrib.util.typedbytes",7,1
"contrib.src.test.org.apache.hadoop.hive.contrib.mr",0,0
"contrib.src.test.org.apache.hadoop.hive.contrib.serde2",3,0
"contrib.src.test.queries.clientnegative",0,0
"contrib.src.test.queries.clientpositive",0,0
"contrib.src.test.queries.negative",0,0
"contrib.src.test.queries.positive",0,0
"contrib.src.test.results.clientnegative",0,0
"contrib.src.test.results.clientpositive",0,0
"contrib.src.test.results.compiler.errors",0,0
"contrib.src.test.results.compiler.parse",0,0
"contrib.src.test.results.compiler.plan",0,0
"data.conf",0,0
"data.conf.tez",0,0
"data.files",0,0
"data.files.exported_table",0,0
"data.files.exported_table.data",0,0
"data.files.ext_test",0,0
"data.files.ext_test_space.folder+with space",0,0
"data.files.header_footer_table_1",0,0
"data.files.header_footer_table_2.2012.01.01",0,0
"data.files.header_footer_table_2.2012.01.02",0,0
"data.files.header_footer_table_2.2012.01.03",0,0
"data.files.header_footer_table_3",0,0
"data.files.types.primitives",0,0
"data.metadb",0,0
"data.scripts",0,0
"dev-support",0,0
"docs",0,0
"docs.changes",0,0
"docs.stylesheets",0,0
"docs.xdocs",0,0
"docs.xdocs.language_manual",0,0
"docs.xdocs.udf",0,0
"findbugs",0,0
"hbase-handler",0,0
"hbase-handler.src.java.org.apache.hadoop.hive.hbase",20,1
"hbase-handler.src.test.org.apache.hadoop.hive.hbase",12,0
"hbase-handler.src.test.queries.negative",0,0
"hbase-handler.src.test.queries.positive",0,0
"hbase-handler.src.test.results.negative",0,0
"hbase-handler.src.test.results.positive",0,0
"hbase-handler.src.test.templates",0,0
"hcatalog",0,0
"hcatalog.bin",0,0
"hcatalog.build-support.ant",0,0
"hcatalog.build-support.checkstyle",0,0
"hcatalog.build-support.conf",0,0
"hcatalog.build-support.scripts",0,0
"hcatalog.conf",0,0
"hcatalog.core",0,0
"hcatalog.core.src.main.java.org.apache.hive.hcatalog.cli",10,0
"hcatalog.core.src.main.java.org.apache.hive.hcatalog.cli.SemanticAnalysis",9,6
"hcatalog.core.src.main.java.org.apache.hive.hcatalog.common",14,24
"hcatalog.core.src.main.java.org.apache.hive.hcatalog.data",10,10
"hcatalog.core.src.main.java.org.apache.hive.hcatalog.data.schema",4,13
"hcatalog.core.src.main.java.org.apache.hive.hcatalog.data.transfer",4,3
"hcatalog.core.src.main.java.org.apache.hive.hcatalog.data.transfer.impl",6,1
"hcatalog.core.src.main.java.org.apache.hive.hcatalog.data.transfer.state",0,2
"hcatalog.core.src.main.java.org.apache.hive.hcatalog.har",2,1
"hcatalog.core.src.main.java.org.apache.hive.hcatalog.mapreduce",19,6
"hcatalog.core.src.main.java.org.apache.hive.hcatalog.oozie",4,0
"hcatalog.core.src.main.java.org.apache.hive.hcatalog.rcfile",3,0
"hcatalog.core.src.main.java.org.apache.hive.hcatalog.storagehandler",4,0
"hcatalog.core.src.test.java.org.apache.hive.hcatalog",3,7
"hcatalog.core.src.test.java.org.apache.hive.hcatalog.cli",16,0
"hcatalog.core.src.test.java.org.apache.hive.hcatalog.common",8,0
"hcatalog.core.src.test.java.org.apache.hive.hcatalog.data",17,0
"hcatalog.core.src.test.java.org.apache.hive.hcatalog.data.schema",3,0
"hcatalog.core.src.test.java.org.apache.hive.hcatalog.mapred",0,0
"hcatalog.core.src.test.java.org.apache.hive.hcatalog.mapreduce",24,4
"hcatalog.core.src.test.java.org.apache.hive.hcatalog.rcfile",6,0
"hcatalog.hcatalog-pig-adapter",0,0
"hcatalog.hcatalog-pig-adapter.src.main.java.org.apache.hive.hcatalog.pig",12,0
"hcatalog.hcatalog-pig-adapter.src.test.java.org.apache.hive.hcatalog.pig",12,0
"hcatalog.historical.trunk",0,0
"hcatalog.scripts",0,0
"hcatalog.server-extensions",0,0
"hcatalog.server-extensions.src.main.java.org.apache.hive.hcatalog.listener",6,0
"hcatalog.server-extensions.src.main.java.org.apache.hive.hcatalog.messaging",4,4
"hcatalog.server-extensions.src.main.java.org.apache.hive.hcatalog.messaging.jms",2,1
"hcatalog.server-extensions.src.main.java.org.apache.hive.hcatalog.messaging.json",2,1
"hcatalog.server-extensions.src.test.java.org.apache.hive.hcatalog.listener",10,0
"hcatalog.src.docs",0,0
"hcatalog.src.docs.src.documentation",0,0
"hcatalog.src.docs.src.documentation.classes",0,0
"hcatalog.src.docs.src.documentation.conf",0,0
"hcatalog.src.docs.src.documentation.content",0,0
"hcatalog.src.docs.src.documentation.content.xdocs",0,0
"hcatalog.src.docs.src.documentation.resources.images",0,0
"hcatalog.src.java.org.apache.hive.hcatalog",0,0
"hcatalog.src.packages",0,0
"hcatalog.src.packages.deb.hcatalog.control",0,0
"hcatalog.src.packages.deb.init.d",0,0
"hcatalog.src.packages.rpm.init.d",0,0
"hcatalog.src.packages.rpm.spec",0,0
"hcatalog.src.packages.templates.conf",0,0
"hcatalog.src.test.e2e.hcatalog",0,0
"hcatalog.src.test.e2e.hcatalog.conf",0,0
"hcatalog.src.test.e2e.hcatalog.data",0,0
"hcatalog.src.test.e2e.hcatalog.deployers",0,0
"hcatalog.src.test.e2e.hcatalog.drivers",0,0
"hcatalog.src.test.e2e.hcatalog.paramfiles",0,0
"hcatalog.src.test.e2e.hcatalog.resource",0,0
"hcatalog.src.test.e2e.hcatalog.tests",0,0
"hcatalog.src.test.e2e.hcatalog.tools.generate",0,0
"hcatalog.src.test.e2e.hcatalog.tools.generate.java",0,0
"hcatalog.src.test.e2e.hcatalog.tools.generate.java.org.apache.hadoop.hive.tools.generate",2,0
"hcatalog.src.test.e2e.hcatalog.tools.install",0,0
"hcatalog.src.test.e2e.hcatalog.tools.test",0,0
"hcatalog.src.test.e2e.hcatalog.udfs.java",0,0
"hcatalog.src.test.e2e.hcatalog.udfs.java.org.apache.hive.hcatalog.utils",9,0
"hcatalog.src.test.e2e.templeton",0,0
"hcatalog.src.test.e2e.templeton.conf",0,0
"hcatalog.src.test.e2e.templeton.deployers",0,0
"hcatalog.src.test.e2e.templeton.deployers.config.hive",0,0
"hcatalog.src.test.e2e.templeton.deployers.config.webhcat",0,0
"hcatalog.src.test.e2e.templeton.drivers",0,0
"hcatalog.src.test.e2e.templeton.inpdir",0,0
"hcatalog.src.test.e2e.templeton.inpdir.sqoop",0,0
"hcatalog.src.test.e2e.templeton.newtests",0,0
"hcatalog.src.test.e2e.templeton.resource",0,0
"hcatalog.src.test.e2e.templeton.tests",0,0
"hcatalog.streaming",0,0
"hcatalog.streaming.src.java.org.apache.hive.hcatalog.streaming",10,0
"hcatalog.streaming.src.test",0,0
"hcatalog.streaming.src.test.org.apache.hive.hcatalog.streaming",8,0
"hcatalog.webhcat.java-client",0,0
"hcatalog.webhcat.java-client.src.main.java.org.apache.hive.hcatalog.api",12,0
"hcatalog.webhcat.java-client.src.test.java.org.apache.hive.hcatalog.api",12,0
"hcatalog.webhcat.svr",0,0
"hcatalog.webhcat.svr.src.main.bin",0,0
"hcatalog.webhcat.svr.src.main.config",0,0
"hcatalog.webhcat.svr.src.main.java.org.apache.hive.hcatalog.templeton",9,3
"hcatalog.webhcat.svr.src.main.java.org.apache.hive.hcatalog.templeton.tool",4,1
"hcatalog.webhcat.svr.src.test.data.status.hive",0,0
"hcatalog.webhcat.svr.src.test.data.status.jar",0,0
"hcatalog.webhcat.svr.src.test.data.status.pig",0,0
"hcatalog.webhcat.svr.src.test.data.status.streaming",0,0
"hcatalog.webhcat.svr.src.test.java.org.apache.hive.hcatalog.templeton",4,0
"hcatalog.webhcat.svr.src.test.java.org.apache.hive.hcatalog.templeton.mock",1,1
"hcatalog.webhcat.svr.src.test.java.org.apache.hive.hcatalog.templeton.tool",2,0
"hwi",0,0
"hwi.src.java.org.apache.hadoop.hive.hwi",8,0
"hwi.src.test.org.apache.hadoop.hive.hwi",3,0
"hwi.web",0,0
"hwi.web.WEB-INF",0,0
"itests",0,0
"itests.custom-serde",0,0
"itests.custom-serde.src.main.java.org.apache.hadoop.hive.serde2",7,0
"itests.custom-serde.src.main.resources.META-INF.services",0,0
"itests.hcatalog-unit",0,0
"itests.hcatalog-unit.src.test.java.org.apache.hive.hcatalog.hbase",7,0
"itests.hcatalog-unit.src.test.java.org.apache.hive.hcatalog.mapreduce",12,0
"itests.hive-minikdc",0,0
"itests.hive-minikdc.src.test.java.org.apache.hive.minikdc",10,0
"itests.hive-minikdc.src.test.resources",0,0
"itests.hive-unit",0,0
"itests.hive-unit-hadoop2",0,0
"itests.hive-unit-hadoop2.src.test.java.org.apache.hadoop.hive.ql.security",2,0
"itests.hive-unit.src.main.java.org.apache.hive.jdbc.miniHS2",7,4
"itests.hive-unit.src.test.java.org.apache.hadoop.hive.hooks",4,0
"itests.hive-unit.src.test.java.org.apache.hadoop.hive.jdbc",2,0
"itests.hive-unit.src.test.java.org.apache.hadoop.hive.metastore",21,0
"itests.hive-unit.src.test.java.org.apache.hadoop.hive.ql",9,0
"itests.hive-unit.src.test.java.org.apache.hadoop.hive.ql.history",11,0
"itests.hive-unit.src.test.java.org.apache.hadoop.hive.ql.metadata",5,0
"itests.hive-unit.src.test.java.org.apache.hadoop.hive.ql.security",12,0
"itests.hive-unit.src.test.java.org.apache.hadoop.hive.ql.security.authorization.plugin",6,0
"itests.hive-unit.src.test.java.org.apache.hadoop.hive.serde2",3,0
"itests.hive-unit.src.test.java.org.apache.hadoop.hive.serde2.dynamic_type",3,0
"itests.hive-unit.src.test.java.org.apache.hadoop.hive.service",5,0
"itests.hive-unit.src.test.java.org.apache.hadoop.hive.thrift",5,0
"itests.hive-unit.src.test.java.org.apache.hive.beeline",4,0
"itests.hive-unit.src.test.java.org.apache.hive.jdbc",11,0
"itests.hive-unit.src.test.java.org.apache.hive.jdbc.authorization",7,0
"itests.hive-unit.src.test.java.org.apache.hive.jdbc.miniHS2",2,0
"itests.hive-unit.src.test.java.org.apache.hive.service",3,0
"itests.hive-unit.src.test.java.org.apache.hive.service.auth",2,0
"itests.hive-unit.src.test.java.org.apache.hive.service.cli",1,0
"itests.hive-unit.src.test.java.org.apache.hive.service.cli.thrift",3,0
"itests.hive-unit.src.test.java.org.apache.hive.service.server",2,0
"itests.qtest",0,0
"itests.qtest.src.test.java.org.apache.hive",0,0
"itests.src.test.resources",0,0
"itests.test-serde",0,0
"itests.test-serde.src.main.java.org.apache.hadoop.hive.serde2",1,0
"itests.util",0,0
"itests.util.src.main.java.org.apache.hadoop.hive.accumulo",3,0
"itests.util.src.main.java.org.apache.hadoop.hive.hbase",4,0
"itests.util.src.main.java.org.apache.hadoop.hive.ql",12,4
"itests.util.src.main.java.org.apache.hadoop.hive.ql.hooks",9,0
"itests.util.src.main.java.org.apache.hadoop.hive.ql.io.udf",2,0
"itests.util.src.main.java.org.apache.hadoop.hive.ql.metadata",4,0
"itests.util.src.main.java.org.apache.hadoop.hive.ql.security",5,1
"itests.util.src.main.java.org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd",3,0
"itests.util.src.main.java.org.apache.hadoop.hive.ql.stats",3,0
"itests.util.src.main.java.org.apache.hadoop.hive.ql.udf",2,0
"itests.util.src.main.java.org.apache.hadoop.hive.ql.udf.generic",7,0
"itests.util.src.main.java.org.apache.hadoop.hive.scripts",0,0
"jdbc",0,0
"jdbc.src.java.org.apache.hadoop.hive.jdbc",10,0
"jdbc.src.java.org.apache.hive.jdbc",8,5
"lib",0,0
"metastore",0,0
"metastore.bin",0,0
"metastore.if",0,0
"metastore.scripts",0,0
"metastore.scripts.upgrade.derby",0,0
"metastore.scripts.upgrade.mssql",0,0
"metastore.scripts.upgrade.mysql",0,0
"metastore.scripts.upgrade.oracle",0,0
"metastore.scripts.upgrade.postgres",0,0
"metastore.src.gen.thrift.gen-cpp",0,0
"metastore.src.gen.thrift.gen-javabean.org.apache.hadoop.hive.metastore.api",0,78
"metastore.src.gen.thrift.gen-php.metastore",0,0
"metastore.src.gen.thrift.gen-py.hive_metastore",0,0
"metastore.src.gen.thrift.gen-rb",0,0
"metastore.src.java.org.apache.hadoop.hive.metastore",18,69
"metastore.src.java.org.apache.hadoop.hive.metastore.events",2,6
"metastore.src.java.org.apache.hadoop.hive.metastore.hooks",0,3
"metastore.src.java.org.apache.hadoop.hive.metastore.parser",5,1
"metastore.src.java.org.apache.hadoop.hive.metastore.tools",2,1
"metastore.src.java.org.apache.hadoop.hive.metastore.txn",4,6
"metastore.src.model",0,0
"metastore.src.model.org.apache.hadoop.hive.metastore.model",0,2
"metastore.src.test.org.apache.hadoop.hive.metastore",6,0
"metastore.src.test.org.apache.hadoop.hive.metastore.txn",1,0
"odbc",0,0
"odbc.src.cpp",0,0
"odbc.src.test",0,0
"packaging",0,0
"packaging.src.main.assembly",0,0
"ql",0,0
"ql.if",0,0
"ql.src.gen.protobuf.gen-java.org.apache.hadoop.hive.ql.io.orc",0,1
"ql.src.gen.thrift.gen-cpp",0,0
"ql.src.gen.thrift.gen-javabean.org.apache.hadoop.hive.ql.plan.api",0,11
"ql.src.gen.thrift.gen-php",0,0
"ql.src.gen.thrift.gen-py.queryplan",0,0
"ql.src.gen.thrift.gen-rb",0,0
"ql.src.gen.vectorization.ExpressionTemplates",0,0
"ql.src.gen.vectorization.TestTemplates",0,0
"ql.src.gen.vectorization.UDAFTemplates",0,0
"ql.src.java.org.apache.hadoop.hive.ql",24,58
"ql.src.java.org.apache.hadoop.hive.ql.debug",0,1
"ql.src.java.org.apache.hadoop.hive.ql.exec",53,89
"ql.src.java.org.apache.hadoop.hive.ql.exec.errors",2,1
"ql.src.java.org.apache.hadoop.hive.ql.exec.mapjoin",3,2
"ql.src.java.org.apache.hadoop.hive.ql.exec.mr",21,18
"ql.src.java.org.apache.hadoop.hive.ql.exec.persistence",19,4
"ql.src.java.org.apache.hadoop.hive.ql.exec.tez",20,7
"ql.src.java.org.apache.hadoop.hive.ql.exec.tez.tools",1,1
"ql.src.java.org.apache.hadoop.hive.ql.exec.vector",24,16
"ql.src.java.org.apache.hadoop.hive.ql.exec.vector.expressions",10,11
"ql.src.java.org.apache.hadoop.hive.ql.exec.vector.expressions.aggregates",12,1
"ql.src.java.org.apache.hadoop.hive.ql.exec.vector.udf",11,2
"ql.src.java.org.apache.hadoop.hive.ql.history",4,8
"ql.src.java.org.apache.hadoop.hive.ql.hooks",12,22
"ql.src.java.org.apache.hadoop.hive.ql.index",20,14
"ql.src.java.org.apache.hadoop.hive.ql.index.bitmap",12,2
"ql.src.java.org.apache.hadoop.hive.ql.index.compact",12,2
"ql.src.java.org.apache.hadoop.hive.ql.io",25,51
"ql.src.java.org.apache.hadoop.hive.ql.io.avro",4,2
"ql.src.java.org.apache.hadoop.hive.ql.io.merge",13,4
"ql.src.java.org.apache.hadoop.hive.ql.io.orc",23,12
"ql.src.java.org.apache.hadoop.hive.ql.io.parquet",12,2
"ql.src.java.org.apache.hadoop.hive.ql.io.parquet.convert",7,3
"ql.src.java.org.apache.hadoop.hive.ql.io.parquet.read",6,1
"ql.src.java.org.apache.hadoop.hive.ql.io.parquet.serde",9,5
"ql.src.java.org.apache.hadoop.hive.ql.io.parquet.serde.primitive",3,2
"ql.src.java.org.apache.hadoop.hive.ql.io.parquet.timestamp",0,3
"ql.src.java.org.apache.hadoop.hive.ql.io.parquet.write",2,2
"ql.src.java.org.apache.hadoop.hive.ql.io.rcfile.merge",3,4
"ql.src.java.org.apache.hadoop.hive.ql.io.rcfile.stats",13,3
"ql.src.java.org.apache.hadoop.hive.ql.io.rcfile.truncate",11,1
"ql.src.java.org.apache.hadoop.hive.ql.io.sarg",6,3
"ql.src.java.org.apache.hadoop.hive.ql.lib",3,21
"ql.src.java.org.apache.hadoop.hive.ql.lockmgr",8,8
"ql.src.java.org.apache.hadoop.hive.ql.lockmgr.zookeeper",4,1
"ql.src.java.org.apache.hadoop.hive.ql.log",2,7
"ql.src.java.org.apache.hadoop.hive.ql.metadata",24,91
"ql.src.java.org.apache.hadoop.hive.ql.metadata.formatting",10,2
"ql.src.java.org.apache.hadoop.hive.ql.optimizer",38,16
"ql.src.java.org.apache.hadoop.hive.ql.optimizer.correlation",10,1
"ql.src.java.org.apache.hadoop.hive.ql.optimizer.index",14,1
"ql.src.java.org.apache.hadoop.hive.ql.optimizer.lineage",10,2
"ql.src.java.org.apache.hadoop.hive.ql.optimizer.listbucketingpruner",9,4
"ql.src.java.org.apache.hadoop.hive.ql.optimizer.metainfo.annotation",7,1
"ql.src.java.org.apache.hadoop.hive.ql.optimizer.pcr",10,1
"ql.src.java.org.apache.hadoop.hive.ql.optimizer.physical",20,5
"ql.src.java.org.apache.hadoop.hive.ql.optimizer.physical.index",13,2
"ql.src.java.org.apache.hadoop.hive.ql.optimizer.ppr",16,5
"ql.src.java.org.apache.hadoop.hive.ql.optimizer.stats.annotation",11,1
"ql.src.java.org.apache.hadoop.hive.ql.optimizer.unionproc",7,2
"ql.src.java.org.apache.hadoop.hive.ql.parse",39,45
"ql.src.java.org.apache.hadoop.hive.ql.parse.authorization",10,1
"ql.src.java.org.apache.hadoop.hive.ql.plan",30,73
"ql.src.java.org.apache.hadoop.hive.ql.plan.ptf",7,8
"ql.src.java.org.apache.hadoop.hive.ql.ppd",11,1
"ql.src.java.org.apache.hadoop.hive.ql.processors",9,23
"ql.src.java.org.apache.hadoop.hive.ql.security",4,13
"ql.src.java.org.apache.hadoop.hive.ql.security.authorization",13,16
"ql.src.java.org.apache.hadoop.hive.ql.security.authorization.plugin",10,13
"ql.src.java.org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd",8,7
"ql.src.java.org.apache.hadoop.hive.ql.session",18,67
"ql.src.java.org.apache.hadoop.hive.ql.stats",14,13
"ql.src.java.org.apache.hadoop.hive.ql.stats.fs",3,0
"ql.src.java.org.apache.hadoop.hive.ql.stats.jdbc",4,0
"ql.src.java.org.apache.hadoop.hive.ql.thrift",0,0
"ql.src.java.org.apache.hadoop.hive.ql.tools",2,2
"ql.src.java.org.apache.hadoop.hive.ql.txn.compactor",9,0
"ql.src.java.org.apache.hadoop.hive.ql.udf",10,12
"ql.src.java.org.apache.hadoop.hive.ql.udf.generic",19,38
"ql.src.java.org.apache.hadoop.hive.ql.udf.ptf",12,4
"ql.src.java.org.apache.hadoop.hive.ql.udf.xml",5,2
"ql.src.java.org.apache.hadoop.hive.ql.util",1,7
"ql.src.main.resources",0,0
"ql.src.main.resources.META-INF.services",0,0
"ql.src.protobuf.org.apache.hadoop.hive.ql.io.orc",0,0
"ql.src.test.org.apache.hadoop.hive.metastore",8,0
"ql.src.test.org.apache.hadoop.hive.ql",1,2
"ql.src.test.org.apache.hadoop.hive.ql.exec",20,0
"ql.src.test.org.apache.hadoop.hive.ql.exec.errors",1,0
"ql.src.test.org.apache.hadoop.hive.ql.exec.mapjoin",1,0
"ql.src.test.org.apache.hadoop.hive.ql.exec.persistence",6,0
"ql.src.test.org.apache.hadoop.hive.ql.exec.tez",7,0
"ql.src.test.org.apache.hadoop.hive.ql.exec.vector",14,1
"ql.src.test.org.apache.hadoop.hive.ql.exec.vector.expressions",12,0
"ql.src.test.org.apache.hadoop.hive.ql.exec.vector.udf",9,0
"ql.src.test.org.apache.hadoop.hive.ql.exec.vector.udf.generic",4,1
"ql.src.test.org.apache.hadoop.hive.ql.exec.vector.udf.legacy",1,1
"ql.src.test.org.apache.hadoop.hive.ql.exec.vector.util",10,2
"ql.src.test.org.apache.hadoop.hive.ql.io",17,1
"ql.src.test.org.apache.hadoop.hive.ql.io.orc",20,2
"ql.src.test.org.apache.hadoop.hive.ql.io.parquet",7,0
"ql.src.test.org.apache.hadoop.hive.ql.io.parquet.serde",5,0
"ql.src.test.org.apache.hadoop.hive.ql.io.parquet.serde.primitive",1,0
"ql.src.test.org.apache.hadoop.hive.ql.io.sarg",4,1
"ql.src.test.org.apache.hadoop.hive.ql.lockmgr",8,0
"ql.src.test.org.apache.hadoop.hive.ql.lockmgr.zookeeper",2,0
"ql.src.test.org.apache.hadoop.hive.ql.metadata",11,0
"ql.src.test.org.apache.hadoop.hive.ql.negative",0,0
"ql.src.test.org.apache.hadoop.hive.ql.optimizer.listbucketingpruner",1,0
"ql.src.test.org.apache.hadoop.hive.ql.optimizer.physical",4,0
"ql.src.test.org.apache.hadoop.hive.ql.output",0,0
"ql.src.test.org.apache.hadoop.hive.ql.parse",11,0
"ql.src.test.org.apache.hadoop.hive.ql.parse.authorization",12,0
"ql.src.test.org.apache.hadoop.hive.ql.parse.authorization.plugin.sqlstd",2,0
"ql.src.test.org.apache.hadoop.hive.ql.parse.negative",0,0
"ql.src.test.org.apache.hadoop.hive.ql.parse.positive",0,0
"ql.src.test.org.apache.hadoop.hive.ql.plan",9,0
"ql.src.test.org.apache.hadoop.hive.ql.positive",0,0
"ql.src.test.org.apache.hadoop.hive.ql.processors",2,0
"ql.src.test.org.apache.hadoop.hive.ql.security.authorization.plugin",1,0
"ql.src.test.org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd",3,0
"ql.src.test.org.apache.hadoop.hive.ql.session",2,0
"ql.src.test.org.apache.hadoop.hive.ql.testutil",5,1
"ql.src.test.org.apache.hadoop.hive.ql.tool",1,0
"ql.src.test.org.apache.hadoop.hive.ql.txn.compactor",7,0
"ql.src.test.org.apache.hadoop.hive.ql.udaf",9,0
"ql.src.test.org.apache.hadoop.hive.ql.udf",6,0
"ql.src.test.org.apache.hadoop.hive.ql.udf.generic",13,0
"ql.src.test.org.apache.hadoop.hive.ql.udf.xml",1,0
"ql.src.test.org.apache.hadoop.hive.ql.util",0,0
"ql.src.test.queries.clientcompare",0,0
"ql.src.test.queries.clientnegative",0,0
"ql.src.test.queries.clientpositive",0,0
"ql.src.test.queries.negative",0,0
"ql.src.test.queries.positive",0,0
"ql.src.test.resources",0,0
"ql.src.test.results.beelinepositive",0,0
"ql.src.test.results.clientnegative",0,0
"ql.src.test.results.clientpositive",0,0
"ql.src.test.results.clientpositive.tez",0,0
"ql.src.test.results.compiler.errors",0,0
"ql.src.test.results.compiler.parse",0,0
"ql.src.test.results.compiler.plan",0,0
"ql.src.test.scripts",0,0
"ql.src.test.templates",0,0
"serde",0,0
"serde.if",0,0
"serde.if.test",0,0
"serde.src.gen.protobuf.gen-java.org.apache.hadoop.hive.serde2.proto.test",0,1
"serde.src.gen.thrift.gen-cpp",0,0
"serde.src.gen.thrift.gen-javabean.org.apache.hadoop.hive.serde",0,74
"serde.src.gen.thrift.gen-javabean.org.apache.hadoop.hive.serde.test",0,0
"serde.src.gen.thrift.gen-javabean.org.apache.hadoop.hive.serde2.thrift.test",0,5
"serde.src.gen.thrift.gen-php",0,0
"serde.src.gen.thrift.gen-php.org.apache.hadoop.hive.serde",0,0
"serde.src.gen.thrift.gen-py.complex",0,0
"serde.src.gen.thrift.gen-py.megastruct",0,0
"serde.src.gen.thrift.gen-py.org_apache_hadoop_hive_serde",0,0
"serde.src.gen.thrift.gen-py.testthrift",0,0
"serde.src.gen.thrift.gen-rb",0,0
"serde.src.java.org.apache.hadoop.hive.serde",0,0
"serde.src.java.org.apache.hadoop.hive.serde2",8,71
"serde.src.java.org.apache.hadoop.hive.serde2.avro",6,5
"serde.src.java.org.apache.hadoop.hive.serde2.binarysortable",8,2
"serde.src.java.org.apache.hadoop.hive.serde2.columnar",6,17
"serde.src.java.org.apache.hadoop.hive.serde2.dynamic_type",6,2
"serde.src.java.org.apache.hadoop.hive.serde2.io",6,48
"serde.src.java.org.apache.hadoop.hive.serde2.lazy",12,39
"serde.src.java.org.apache.hadoop.hive.serde2.lazy.objectinspector",3,8
"serde.src.java.org.apache.hadoop.hive.serde2.lazy.objectinspector.primitive",7,7
"serde.src.java.org.apache.hadoop.hive.serde2.lazybinary",10,10
"serde.src.java.org.apache.hadoop.hive.serde2.lazybinary.objectinspector",2,3
"serde.src.java.org.apache.hadoop.hive.serde2.lazydio",3,2
"serde.src.java.org.apache.hadoop.hive.serde2.objectinspector",6,90
"serde.src.java.org.apache.hadoop.hive.serde2.objectinspector.primitive",8,54
"serde.src.java.org.apache.hadoop.hive.serde2.thrift",3,4
"serde.src.java.org.apache.hadoop.hive.serde2.typeinfo",5,78
"serde.src.test.org.apache.hadoop.hive.serde2",9,0
"serde.src.test.org.apache.hadoop.hive.serde2.avro",6,0
"serde.src.test.org.apache.hadoop.hive.serde2.binarysortable",4,2
"serde.src.test.org.apache.hadoop.hive.serde2.columnar",3,0
"serde.src.test.org.apache.hadoop.hive.serde2.io",2,0
