Chidamber-Kemerer metrics,Seg, 11 dez 2017 18:40:55 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.lucene.analysis.TestTeeSinkTokenFilter.ModuloTokenFilter",3,3,1,0,4,3
"org.apache.lucene.analysis.TestToken",18,1,8,0,36,16
"org.apache.lucene.analysis.TestToken.SenselessAttribute",n/a,n/a,n/a,n/a,0,n/a
"org.apache.lucene.analysis.TestToken.SenselessAttributeImpl",3,1,2,0,4,4
"org.apache.lucene.analysis.TestTypeTokenFilter",12,2,1,0,19,10
"org.apache.lucene.analysis.TestUAX29URLEmailAnalyzer",5,2,3,0,38,32
"org.apache.lucene.analysis.TestUAX29URLEmailTokenizer",11,2,4,0,42,54
"org.apache.lucene.analysis.TestUAX29URLEmailTokenizer.EmailFilter",6,3,1,0,6,4
"org.apache.lucene.analysis.TestUAX29URLEmailTokenizer.URLFilter",6,3,1,0,6,4
"org.apache.lucene.analysis.TestWordlistLoader",3,1,1,0,6,4
"org.apache.lucene.analysis.Token",81,3,1,0,61,50
"org.apache.lucene.analysis.Token.TokenAttributeFactory",4,1,1,0,6,7
"org.apache.lucene.analysis.TokenFilter",196,2,1,154,8,4
"org.apache.lucene.analysis.TokenStream",709,1,5,61,11,8
"org.apache.lucene.analysis.TokenStreamToDot",7,0,1,0,15,18
"org.apache.lucene.analysis.Tokenizer",237,2,1,37,12,11
"org.apache.lucene.analysis.TypeTokenFilter",6,4,1,0,6,3
"org.apache.lucene.analysis.VocabularyAssert",24,0,2,0,5,7
"org.apache.lucene.analysis.WhitespaceAnalyzer",55,2,1,0,5,3
"org.apache.lucene.analysis.WhitespaceTokenizer",49,4,1,0,13,7
"org.apache.lucene.analysis.WordBreakTestUnicode_6_0_0",6,2,1,0,2,1
"org.apache.lucene.analysis.WordlistLoader",38,0,1,0,11,17
"org.apache.lucene.analysis.ar.ArabicAnalyzer",13,3,2,0,19,10
"org.apache.lucene.analysis.ar.ArabicAnalyzer.DefaultSetHolder",2,0,0,0,1,0
"org.apache.lucene.analysis.ar.ArabicLetterTokenizer",7,5,1,0,14,7
"org.apache.lucene.analysis.ar.ArabicNormalizationFilter",6,3,1,0,7,3
"org.apache.lucene.analysis.ar.ArabicNormalizer",2,0,1,0,2,7
"org.apache.lucene.analysis.ar.ArabicStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.ar.ArabicStemmer",3,0,1,0,6,16
"org.apache.lucene.analysis.ar.TestArabicAnalyzer",3,2,1,0,10,7
"org.apache.lucene.analysis.ar.TestArabicLetterTokenizer",2,2,2,0,3,2
"org.apache.lucene.analysis.ar.TestArabicNormalizationFilter",6,2,2,0,18,17
"org.apache.lucene.analysis.ar.TestArabicStemFilter",8,2,2,0,28,25
"org.apache.lucene.analysis.bg.BulgarianAnalyzer",12,3,2,0,13,6
"org.apache.lucene.analysis.bg.BulgarianAnalyzer.DefaultSetHolder",2,0,0,0,1,0
"org.apache.lucene.analysis.bg.BulgarianStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.bg.BulgarianStemmer",1,0,1,0,4,27
"org.apache.lucene.analysis.bg.TestBulgarianAnalyzer",5,2,1,0,12,7
"org.apache.lucene.analysis.bg.TestBulgarianStemmer",10,2,3,0,14,8
"org.apache.lucene.analysis.br.BrazilianAnalyzer",15,3,2,0,23,12
"org.apache.lucene.analysis.br.BrazilianAnalyzer.DefaultSetHolder",4,0,0,0,2,0
"org.apache.lucene.analysis.br.BrazilianStemFilter",6,3,1,0,9,6
"org.apache.lucene.analysis.br.BrazilianStemmer",0,0,1,0,19,240
"org.apache.lucene.analysis.br.TestBrazilianStemmer",9,2,2,0,19,13
