Interface,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"org.eclipse.jdt.core.dom.IExtendedModifier",0,0,0,8,1.177
"org.eclipse.jdt.core.dom.IMemberValuePairBinding",1.103,2,1.408,7,1.176
"org.eclipse.jdt.core.dom.IMethodBinding",1.103,3,1.408,26,1.176
"org.eclipse.jdt.core.dom.IPackageBinding",1.103,1,1.408,7,1.176
"org.eclipse.jdt.core.dom.ITypeBinding",1.103,5,1.408,25,1.176
"org.eclipse.jdt.core.dom.IVariableBinding",1.103,3,1.408,13,1.176
"org.eclipse.jdt.core.dom.rewrite.ITrackedNodePosition",0,0,0,2,1.177
"org.eclipse.jdt.core.eval.ICodeSnippetRequestor",1.103,1,1.408,3,1.176
"org.eclipse.jdt.core.eval.IEvaluationContext",1.103,10,1.408,3,1.176
"org.eclipse.jdt.core.eval.IGlobalVariable",0,0,0,3,1.178
"org.eclipse.jdt.core.jdom.IDOMCompilationUnit",0,1,1.411,7,14
"org.eclipse.jdt.core.jdom.IDOMFactory",0,7,1.419,8,13
"org.eclipse.jdt.core.jdom.IDOMField",0,1,1.412,4,14
"org.eclipse.jdt.core.jdom.IDOMImport",0,1,1.411,4,14
"org.eclipse.jdt.core.jdom.IDOMInitializer",0,1,1.412,4,14
"org.eclipse.jdt.core.jdom.IDOMMember",0,1,1.411,6,18
"org.eclipse.jdt.core.jdom.IDOMMethod",0,1,1.412,6,14
"org.eclipse.jdt.core.jdom.IDOMNode",0,2,1.410,15,23
"org.eclipse.jdt.core.jdom.IDOMPackage",0,1,1.411,4,14
"org.eclipse.jdt.core.jdom.IDOMType",0,1,1.412,5,14
"org.eclipse.jdt.core.search.IJavaSearchConstants",0,1,1,23,1.178
"org.eclipse.jdt.core.search.IJavaSearchResultCollector",1.103,1,1.408,2,1.176
"org.eclipse.jdt.core.search.IJavaSearchScope",1.103,1,1.408,33,1.176
"org.eclipse.jdt.core.search.ISearchPattern",0,0,0,2,1.177
"org.eclipse.jdt.core.search.ITypeNameRequestor",0,0,0,2,1.177
"org.eclipse.jdt.core.util.IAnnotation",2,1,3,11,1.202
"org.eclipse.jdt.core.util.IAnnotationComponent",2,1,3,5,1.202
"org.eclipse.jdt.core.util.IAnnotationComponentValue",2,2,3,6,1.202
"org.eclipse.jdt.core.util.IAnnotationDefaultAttribute",0,2,5,2,1.178
"org.eclipse.jdt.core.util.IAttributeNamesConstants",0,0,0,5,1.179
"org.eclipse.jdt.core.util.IBootstrapMethodsAttribute",0,2,2,2,1.178
"org.eclipse.jdt.core.util.IBootstrapMethodsEntry",0,0,0,4,1.180
"org.eclipse.jdt.core.util.IBytecodeVisitor",0,1,1,4,1.183
"org.eclipse.jdt.core.util.IClassFileAttribute",0,0,0,31,1.224
"org.eclipse.jdt.core.util.IClassFileDisassembler",0,1,18,1,1.177
"org.eclipse.jdt.core.util.IClassFileReader",0,6,17,7,1.178
"org.eclipse.jdt.core.util.ICodeAttribute",0,6,8,6,1.181
"org.eclipse.jdt.core.util.IConstantPool",0,1,1,42,1.216
"org.eclipse.jdt.core.util.IConstantPoolConstant",0,0,0,22,1.212
"org.eclipse.jdt.core.util.IConstantPoolEntry",0,0,0,29,1.238
"org.eclipse.jdt.core.util.IConstantPoolEntry2",0,1,1,3,1.179
"org.eclipse.jdt.core.util.IConstantValueAttribute",0,2,2,4,1.182
"org.eclipse.jdt.core.util.IEnclosingMethodAttribute",0,1,1,2,1.178
"org.eclipse.jdt.core.util.IExceptionAttribute",0,1,1,4,1.180
"org.eclipse.jdt.core.util.IExceptionTableEntry",0,0,0,4,1.183
"org.eclipse.jdt.core.util.IExtendedAnnotation",0,2,5,6,1.184
"org.eclipse.jdt.core.util.IExtendedAnnotationConstants",0,1,1,2,1.182
"org.eclipse.jdt.core.util.IFieldInfo",0,2,3,5,1.180
"org.eclipse.jdt.core.util.IInnerClassesAttribute",0,2,2,4,1.180
"org.eclipse.jdt.core.util.IInnerClassesAttributeEntry",0,0,0,4,1.182
"org.eclipse.jdt.core.util.ILineNumberAttribute",0,1,1,4,1.183
"org.eclipse.jdt.core.util.ILocalVariableAttribute",0,2,2,5,1.183
"org.eclipse.jdt.core.util.ILocalVariableReferenceInfo",0,0,0,4,1.186
"org.eclipse.jdt.core.util.ILocalVariableTableEntry",0,0,0,5,1.185
"org.eclipse.jdt.core.util.ILocalVariableTypeTableAttribute",0,2,2,2,1.179
"org.eclipse.jdt.core.util.ILocalVariableTypeTableEntry",0,0,0,4,1.181
"org.eclipse.jdt.core.util.IMethodInfo",0,3,10,5,1.179
"org.eclipse.jdt.core.util.IMethodParametersAttribute",0,1,1,2,1.178
"org.eclipse.jdt.core.util.IModifierConstants",0,0,0,5,1.178
"org.eclipse.jdt.core.util.IOpcodeMnemonics",0,0,0,3,1.179
"org.eclipse.jdt.core.util.IParameterAnnotation",0,1,4,6,1.182
"org.eclipse.jdt.core.util.IRuntimeInvisibleAnnotationsAttribute",0,2,5,2,1.179
"org.eclipse.jdt.core.util.IRuntimeInvisibleParameterAnnotationsAttribute",0,2,6,2,1.178
"org.eclipse.jdt.core.util.IRuntimeInvisibleTypeAnnotationsAttribute",0,2,7,2,1.180
"org.eclipse.jdt.core.util.IRuntimeVisibleAnnotationsAttribute",0,2,5,2,1.179
"org.eclipse.jdt.core.util.IRuntimeVisibleParameterAnnotationsAttribute",0,2,6,2,1.178
"org.eclipse.jdt.core.util.IRuntimeVisibleTypeAnnotationsAttribute",0,2,7,2,1.180
"org.eclipse.jdt.core.util.ISignatureAttribute",0,1,1,2,1.179
"org.eclipse.jdt.core.util.ISourceAttribute",0,1,1,4,1.180
"org.eclipse.jdt.core.util.IStackMapAttribute",0,2,3,2,1.179
"org.eclipse.jdt.core.util.IStackMapFrame",0,1,1,7,1.184
"org.eclipse.jdt.core.util.IStackMapTableAttribute",0,2,3,2,1.179
"org.eclipse.jdt.core.util.IVerificationTypeInfo",0,0,0,5,1.186
"org.eclipse.jdt.internal.codeassist.IExtendedCompletionRequestor",0,1,3,1,1.177
"org.eclipse.jdt.internal.codeassist.ISearchRequestor",1.103,1,1.408,6,1.176
"org.eclipse.jdt.internal.codeassist.ISelectionRequestor",1.103,1,1.408,4,1.176
"org.eclipse.jdt.internal.codeassist.MissingTypesGuesser.GuessedTypeRequestor",1.103,2,1.408,2,1.176
"org.eclipse.jdt.internal.codeassist.RelevanceConstants",0,0,0,1,1.177
"org.eclipse.jdt.internal.codeassist.UnresolvedReferenceNameFinder.UnresolvedReferenceNameRequestor",0,0,0,2,1.177
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnJavadoc",0,0,0,11,1.177
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnKeyword",0,0,0,5,1.177
"org.eclipse.jdt.internal.codeassist.impl.Keywords",0,0,0,2,1.177
"org.eclipse.jdt.internal.compiler.ICompilerRequestor",1.103,1,1.408,10,1.176
"org.eclipse.jdt.internal.compiler.IDebugRequestor",1.103,1,1.408,1,1.176
"org.eclipse.jdt.internal.compiler.IDocumentElementRequestor",0,1,1.409,2,14
"org.eclipse.jdt.internal.compiler.IErrorHandlingPolicy",0,0,0,13,1.178
"org.eclipse.jdt.internal.compiler.IProblemFactory",1.103,1,1.408,19,1.176
"org.eclipse.jdt.internal.compiler.ISourceElementRequestor",1.103,6,1.408,10,1.176
"org.eclipse.jdt.internal.compiler.ast.IPolyExpression",1.103,7,1.408,5,1.176
"org.eclipse.jdt.internal.compiler.ast.Invocation",1.103,7,1.408,12,1.176
"org.eclipse.jdt.internal.compiler.ast.OperatorIds",0,0,0,19,1.188
"org.eclipse.jdt.internal.compiler.batch.FileSystem.Classpath",1.103,2,1.408,8,1.176
"org.eclipse.jdt.internal.compiler.batch.FileSystem.ClasspathSectionProblemReporter",0,0,0,4,1.177
"org.eclipse.jdt.internal.compiler.classfmt.ClassFileConstants",1.103,1,1.408,154,1.176
"org.eclipse.jdt.internal.compiler.classfmt.ClassFileReader.ZipFileProducer",0,0,0,1,1.177
"org.eclipse.jdt.internal.compiler.classfmt.ExternalAnnotationProvider.IMethodAnnotationWalker",0,1,3,2,1.177
"org.eclipse.jdt.internal.compiler.codegen.AnnotationTargetTypeConstants",0,0,0,7,1.184
"org.eclipse.jdt.internal.compiler.codegen.AttributeNamesConstants",0,0,0,7,1.177
"org.eclipse.jdt.internal.compiler.codegen.Opcodes",0,0,0,24,1.177
"org.eclipse.jdt.internal.compiler.env.IBinaryAnnotation",0,1,1,35,1.183
"org.eclipse.jdt.internal.compiler.env.IBinaryElementValuePair",0,0,0,11,1.184
"org.eclipse.jdt.internal.compiler.env.IBinaryField",0,4,20,9,1.177
"org.eclipse.jdt.internal.compiler.env.IBinaryMethod",0,3,4,13,1.177
"org.eclipse.jdt.internal.compiler.env.IBinaryNestedType",0,0,0,8,1.178
"org.eclipse.jdt.internal.compiler.env.IBinaryType",1.103,9,1.408,32,1.176
"org.eclipse.jdt.internal.compiler.env.IBinaryTypeAnnotation",0,1,2,15,1.180
"org.eclipse.jdt.internal.compiler.env.ICompilationUnit",0,1,1,55,1.181
"org.eclipse.jdt.internal.compiler.env.IDependent",0,0,0,19,1.184
"org.eclipse.jdt.internal.compiler.env.IGenericField",0,0,0,4,1.180
"org.eclipse.jdt.internal.compiler.env.IGenericMethod",0,0,0,9,1.180
"org.eclipse.jdt.internal.compiler.env.IGenericType",0,1,1,9,1.178
"org.eclipse.jdt.internal.compiler.env.INameEnvironment",1.103,1,1.408,21,1.176
"org.eclipse.jdt.internal.compiler.env.ISourceField",0,1,1,3,1.178
"org.eclipse.jdt.internal.compiler.env.ISourceImport",0,0,0,3,1.177
"org.eclipse.jdt.internal.compiler.env.ISourceMethod",0,1,1,3,1.178
"org.eclipse.jdt.internal.compiler.env.ISourceType",0,3,6,13,1.177
"org.eclipse.jdt.internal.compiler.env.ITypeAnnotationWalker",0,1,2,17,1.179
"org.eclipse.jdt.internal.compiler.impl.ITypeRequestor",1.103,5,1.408,6,1.176
"org.eclipse.jdt.internal.compiler.impl.ReferenceContext",1.103,3,1.408,23,1.176
"org.eclipse.jdt.internal.compiler.lookup.ExtraCompilerModifiers",1.103,2,1.408,53,1.176
"org.eclipse.jdt.internal.compiler.lookup.IQualifiedTypeResolutionListener",1.103,2,1.408,3,1.176
"org.eclipse.jdt.internal.compiler.lookup.InvocationSite",1.103,6,1.408,30,1.176
"org.eclipse.jdt.internal.compiler.lookup.ProblemReasons",0,0,0,64,1.182
"org.eclipse.jdt.internal.compiler.lookup.Substitution",1.103,3,1.408,10,1.176
"org.eclipse.jdt.internal.compiler.lookup.TagBits",1.103,1,1.408,106,1.176
"org.eclipse.jdt.internal.compiler.lookup.TypeConstants",0,1,1,85,1.177
"org.eclipse.jdt.internal.compiler.lookup.TypeIds",0,0,0,113,1.188
"org.eclipse.jdt.internal.compiler.parser.ConflictedParser",0,0,0,3,1.177
"org.eclipse.jdt.internal.compiler.parser.JavadocTagConstants",1.103,2,1.408,9,1.176
"org.eclipse.jdt.internal.compiler.parser.ParserBasicInformation",0,0,0,8,1.177
"org.eclipse.jdt.internal.compiler.parser.TerminalTokens",0,0,0,59,1.177
"org.eclipse.jdt.internal.compiler.problem.ProblemSeverities",0,0,0,30,1.177
"org.eclipse.jdt.internal.compiler.util.SuffixConstants",0,0,0,41,1.177
"org.eclipse.jdt.internal.compiler.util.Util.Displayable",0,0,0,1,1.177
"org.eclipse.jdt.internal.core.IJavaElementRequestor",1.103,5,1.408,3,1.176
"org.eclipse.jdt.internal.core.INameEnvironmentWithProgress",1.103,1,1.408,3,1.176
"org.eclipse.jdt.internal.core.INamingRequestor",0,0,0,3,1.178
"org.eclipse.jdt.internal.core.IPathRequestor",0,0,0,1,1.177
"org.eclipse.jdt.internal.core.JavaModelOperation.IPostAction",1.103,1,1.408,1,1.176
"org.eclipse.jdt.internal.core.JavadocConstants",0,1,1,3,1.177
"org.eclipse.jdt.internal.core.builder.ICompilationUnitLocator",0,1,2,1,1.177
"org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteFormatter.BlockContext",1.103,2,1.408,4,1.176
"org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteFormatter.Prefix",0,0,0,5,1.178
"org.eclipse.jdt.internal.core.dom.rewrite.RewriteEventStore.INodePropertyMapper",1.103,2,1.408,1,1.176
"org.eclipse.jdt.internal.core.dom.rewrite.imports.ConflictingSimpleNameFinder",0,1,1.409,3,5
"org.eclipse.jdt.internal.core.dom.rewrite.imports.ImportAdder",0,1,1.410,4,7
"org.eclipse.jdt.internal.core.jdom.ILineStartFinder",0,0,0,5,13
"org.eclipse.jdt.internal.core.search.IRestrictedAccessConstructorRequestor",1.103,1,1.408,2,1.176
"org.eclipse.jdt.internal.core.search.IRestrictedAccessTypeRequestor",1.103,1,1.408,6,1.176
"org.eclipse.jdt.internal.core.search.indexing.IIndexConstants",0,1,2,32,1.177
"org.eclipse.jdt.internal.core.search.processing.IJob",0,0,0,6,1.179
"org.eclipse.jdt.internal.core.util.ICacheEnumeration",0,0,0,1,1.177
"org.eclipse.jdt.internal.core.util.ILRUCacheable",0,0,0,1,1.177
"org.eclipse.jdt.internal.core.util.Util.BindingsToNodesMap",1.103,2,1.408,3,1.176
"org.eclipse.jdt.internal.core.util.Util.Comparable",0,0,0,1,1.177
"org.eclipse.jdt.internal.core.util.Util.Comparer",0,0,0,2,1.177
"org.eclipse.jdt.internal.eval.EvaluationConstants",1.103,1,1.408,16,1.176
"org.eclipse.jdt.internal.eval.IRequestor",1.103,2,1.408,6,1.176

