Class,OCavg,WMC
"org.apache.karaf.instance.command.ChangeRmiServerPortCommand","1,00",1
"org.apache.karaf.instance.command.ChangeSshHostCommand","1,00",1
"org.apache.karaf.instance.command.ChangeSshPortCommand","1,00",1
"org.apache.karaf.instance.command.CloneCommand","1,00",1
"org.apache.karaf.instance.command.ConnectCommand","8,00",8
"org.apache.karaf.instance.command.CreateCommand","8,00",8
"org.apache.karaf.instance.command.CreateCommandTest","1,00",1
"org.apache.karaf.instance.command.DestroyCommand","2,00",2
"org.apache.karaf.instance.command.InstanceCommandSupport","2,14",15
"org.apache.karaf.instance.command.ListCommand","2,67",8
"org.apache.karaf.instance.command.RenameCommand","1,00",1
"org.apache.karaf.instance.command.RestartCommand","8,00",8
"org.apache.karaf.instance.command.StartCommand","10,00",10
"org.apache.karaf.instance.command.StatusCommand","1,00",1
"org.apache.karaf.instance.command.StopCommand","2,00",2
"org.apache.karaf.instance.command.completers.InstanceCompleter","1,67",5
"org.apache.karaf.instance.command.completers.StartedInstanceCompleter","2,00",2
"org.apache.karaf.instance.command.completers.StoppedInstanceCompleter","2,00",2
"org.apache.karaf.instance.core.InstanceSettings","2,12",36
"org.apache.karaf.instance.core.InstanceSettingsTest","1,00",4
"org.apache.karaf.instance.core.internal.InstanceImpl","1,00",20
"org.apache.karaf.instance.core.internal.InstanceServiceImpl","2,46",224
"org.apache.karaf.instance.core.internal.InstanceServiceImpl.InstanceState",n/a,0
"org.apache.karaf.instance.core.internal.InstanceServiceImpl.ProfileApplier","1,67",5
"org.apache.karaf.instance.core.internal.InstanceServiceImpl.State",n/a,0
"org.apache.karaf.instance.core.internal.InstanceServiceImplTest","1,20",12
"org.apache.karaf.instance.core.internal.InstanceToTableMapper","1,25",5
"org.apache.karaf.instance.core.internal.InstancesMBeanImpl","1,84",35
"org.apache.karaf.instance.core.internal.osgi.Activator","1,00",1
"org.apache.karaf.instance.core.management.internal.InstanceServiceMBeanImplTest","1,00",11
"org.apache.karaf.instance.core.management.internal.InstanceToTableMapperTest","1,00",2
"org.apache.karaf.instance.main.Execute","4,00",16
"org.apache.karaf.instance.main.ExecuteTest","1,25",10
"org.apache.karaf.itests.BundleSshCommandSecurityTest","1,00",1
"org.apache.karaf.itests.BundleTests","1,00",10
"org.apache.karaf.itests.ConditionalFeaturesTest","1,00",2
"org.apache.karaf.itests.ConfigManagedServiceFactoryTest","1,00",7
"org.apache.karaf.itests.ConfigSshCommandSecurityTest","2,00",8
"org.apache.karaf.itests.ConfigTest","1,00",2
"org.apache.karaf.itests.DiagnosticTest","1,00",2
"org.apache.karaf.itests.FeatureSshCommandSecurityTest","1,00",1
"org.apache.karaf.itests.FeatureTest","1,00",11
"org.apache.karaf.itests.HttpTest","1,00",3
