Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"net.sourceforge.jvlt.ui.io.CSVPanel",0,2,6,4,80
"net.sourceforge.jvlt.ui.io.CSVPanel.FieldDelimiter",0,1,1,1,81
"net.sourceforge.jvlt.ui.io.ExportDialog",61,6,377,1,67
"net.sourceforge.jvlt.ui.io.ExportSuccessDescriptor",61,3,377,1,67
"net.sourceforge.jvlt.ui.io.ExportWizardModel",61,12,377,5,67
"net.sourceforge.jvlt.ui.io.FinishExportDescriptor",61,17,377,2,67
"net.sourceforge.jvlt.ui.io.FinishExportDescriptor.ActionHandler",61,8,377,1,67
"net.sourceforge.jvlt.ui.io.HTMLExportPanel",0,2,2,1,68
"net.sourceforge.jvlt.ui.io.ImportDialog",0,6,146,1,68
"net.sourceforge.jvlt.ui.io.ImportResultsDescriptor",4,13,145,1,73
"net.sourceforge.jvlt.ui.io.ImportSuccessDescriptor",4,3,145,1,73
"net.sourceforge.jvlt.ui.io.ImportWizardModel",4,21,145,5,73
"net.sourceforge.jvlt.ui.io.SpinnerEditor",0,0,0,1,80
"net.sourceforge.jvlt.ui.io.StartExportDescriptor",61,22,377,3,67
"net.sourceforge.jvlt.ui.io.StartExportDescriptor.ActionHandler",61,3,377,1,67
"net.sourceforge.jvlt.ui.io.StartExportDescriptor.DialogHandler",61,4,377,1,67
"net.sourceforge.jvlt.ui.io.StartImportDescriptor",4,21,145,2,73
"net.sourceforge.jvlt.ui.io.StartImportDescriptor.ActionHandler",4,9,145,1,73
"net.sourceforge.jvlt.ui.quiz.EntryAnswerDescriptor",61,10,377,1,67
"net.sourceforge.jvlt.ui.quiz.EntryDescriptor",61,23,377,6,67
"net.sourceforge.jvlt.ui.quiz.EntryInputAnswerDescriptor",61,7,377,1,67
"net.sourceforge.jvlt.ui.quiz.EntryInputDescriptor",61,20,377,1,67
"net.sourceforge.jvlt.ui.quiz.EntryNullDescriptor",61,3,377,1,67
"net.sourceforge.jvlt.ui.quiz.EntryQuestionDescriptor",61,9,377,1,67
"net.sourceforge.jvlt.ui.quiz.FlagPanel",0,5,21,1,68
"net.sourceforge.jvlt.ui.quiz.QuizDialogData",1,17,126,2,69
"net.sourceforge.jvlt.ui.quiz.QuizDialogData.QuizListPanel",1,3,126,1,69
"net.sourceforge.jvlt.ui.quiz.QuizModel",61,34,377,9,67
"net.sourceforge.jvlt.ui.quiz.QuizModel.DictUpdateHandler",61,8,377,1,67
"net.sourceforge.jvlt.ui.quiz.QuizOptionsDialogData",1,8,20,2,69
"net.sourceforge.jvlt.ui.quiz.QuizOptionsDialogData.ActionHandler",1,2,20,1,69
"net.sourceforge.jvlt.ui.quiz.QuizPanel",61,4,377,2,67
"net.sourceforge.jvlt.ui.quiz.RepeatDescriptor",0,3,14,1,68
"net.sourceforge.jvlt.ui.quiz.ResultDescriptor",0,9,48,1,68
