,commit,instance
1439,591,uk.ac.ed.ph.aardvark.gui.AardvarkBrowserFrame.AardvarkBrowserFrame()
1440,591,uk.ac.ed.ph.aardvark.gui.GUIUtilities.createSimpleInternalFrame()
1441,591,uk.ac.ed.ph.aardvark.gui.MultiViewer.setSelectedViewType()
1442,591,uk.ac.ed.ph.aardvark.gui.MultiViewer.registerPanel()
1443,592,uk.ac.ed.ph.aardvark.gui.MultiViewer.setModel()
1444,592,uk.ac.ed.ph.aardvark.gui.MultiViewer.selectionStateChanged()
1445,592,uk.ac.ed.ph.aardvark.gui.MultiViewer.getVisiblePanel()
1446,592,uk.ac.ed.ph.aardvark.gui.MultiViewer.registerNodePanel()
1447,592,uk.ac.ed.ph.aardvark.gui.MultiViewer.setSelectedViewType()
1448,592,uk.ac.ed.ph.aardvark.gui.MultiViewer.MultiViewer()
1449,593,uk.ac.ed.ph.aardvark.gui.widgets.ValidatorPanel.main()
1450,593,uk.ac.ed.ph.aardvark.gui.widgets.ValidatorPanel.ValidatorPanel()
1451,594,uk.ac.ed.ph.aardvark.gui.editor.MCQNodeEditor.MCQNodeEditor()
1452,594,uk.ac.ed.ph.aardvark.gui.editor.ContentPageEditor.ContentPageEditor()
1453,594,uk.ac.ed.ph.aardvark.gui.editor.AbstractNodeEditor.createSplitLayout()
1454,594,uk.ac.ed.ph.aardvark.gui.editor.TutorialQuestionEditor.TutorialQuestionEditor()
1455,595,uk.ac.ed.ph.aardvark.gui.action.TreeBrowserOpenInBrowserAction.updateState()
1456,595,uk.ac.ed.ph.aardvark.gui.PreviewerWebappLauncher.openPreviewerUrl()
1457,595,uk.ac.ed.ph.aardvark.gui.action.TreeBrowserOpenInBrowserAction.TreeBrowserOpenInBrowserAction()
1458,595,uk.ac.ed.ph.aardvark.gui.action.TreeBrowserOpenInBrowserAction.actionPerformed()
1459,596,uk.ac.ed.ph.aardvark.gui.MultiViewer.isViewTypeAvailable()
1460,597,uk.ac.ed.ph.aardvark.gui.GlobalMenuBar.GlobalMenuBar()
1461,599,uk.ac.ed.ph.aardvark.core.globals.NodeType.getResourceTypes()
1462,603,uk.ac.ed.ph.aardvark.gui.widgets.NewNodeDialog.NewNodeDialog()
1463,604,uk.ac.ed.ph.aardvark.tools.legacyconversion.LegacyDefaultConversionStrategy.convertResources()
1464,608,uk.ac.ed.ph.aardvark.commons.util.FileUtilities.transfer()
1465,609,uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.importResource()
1466,609,uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.createZipPath()
1467,609,uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.handleImportReference()
1468,609,uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.createView()
1469,613,uk.ac.ed.ph.aardvark.webapp.processor.ResourceServlet.setAcceptableContentType()
1470,616,uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeWebFramesetViewStrategy.createView()
1471,616,uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeWebNavigationViewStrategy.createView()
1472,618,uk.ac.ed.ph.aardvark.processor.views.DeploymentWebIndexViewStrategy.createView()
1473,618,uk.ac.ed.ph.aardvark.processor.views.DeploymentWebFramesetViewStrategy.createView()
1474,619,uk.ac.ed.ph.aardvark.core.databinding.CoreDatabindingTestSuite.suite()
1475,620,uk.ac.ed.ph.aardvark.processor.DynamicViewCreator.createView()
1476,620,uk.ac.ed.ph.aardvark.processor.DynamicViewCreator.getViewCreatorStrategy()
1477,620,uk.ac.ed.ph.aardvark.tools.legacyconversion.LegacyConverter.main()
1478,620,uk.ac.ed.ph.aardvark.processor.ProcessorController.serveResource()
1479,621,uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.createView()
1480,626,uk.ac.ed.ph.aardvark.processor.views.Physics1APaperHandbookViewStrategy.createView()
1481,626,uk.ac.ed.ph.aardvark.processor.views.Physics1APaperHandbookViewStrategy.doContents()
1482,628,uk.ac.ed.ph.aardvark.processor.views.Physics1APaperHandbookViewStrategy.createView()
1483,629,uk.ac.ed.ph.aardvark.processor.views.NodePaperPDFViewStrategy.createView()
1484,630,uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.writeWrapper()
1485,630,uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.handleImportReference()
1486,636,uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeWebFramesetViewStrategy.createView()
1487,636,uk.ac.ed.ph.aardvark.processor.views.DeploymentWebBundlerViewStrategy.handleResource()
1488,636,uk.ac.ed.ph.aardvark.processor.views.DeploymentWebFramesetViewStrategy.createView()
1489,636,uk.ac.ed.ph.aardvark.processor.views.DeploymentWebIndexViewStrategy.createView()
1490,645,uk.ac.ed.ph.aardvark.processor.ProcessorProperties.getOptionalProperty()
1491,646,uk.ac.ed.ph.aardvark.processor.views.NodeWebViewStrategy.createView()
1492,648,uk.ac.ed.ph.aardvark.gui.model.ClientTreeModel.nodesWereInserted()
1493,651,uk.ac.ed.ph.aardvark.core.databinding.CoreDatabindingTestSuite.suite()
1494,651,uk.ac.ed.ph.aardvark.processor.validator.ProcessorValidatorTestSuite.suite()
1495,651,uk.ac.ed.ph.aardvark.tools.legacyconversion.LegacyConverter.main()
1496,662,uk.ac.ed.ph.aardvark.processor.util.DefaultTreeNodeNumberingBuilderTest.testDepth3()
1497,662,uk.ac.ed.ph.aardvark.processor.validator.OrganisationTreeValidatorTest.testGoodValidation()
1498,662,uk.ac.ed.ph.aardvark.processor.util.DefaultTreeNodeNumberingBuilderTest.testSection2()
1499,662,uk.ac.ed.ph.aardvark.core.databinding.OrganisationTreeMasterWriterStrategy.fireTreeRootNode()
1500,662,uk.ac.ed.ph.aardvark.core.databinding.OrganisationTreeMasterMarshallingTest.checkSampleData()
1501,662,uk.ac.ed.ph.aardvark.core.databinding.OrganisationTreeSourceWriterStrategy.fireTreeRootNode()
1502,662,uk.ac.ed.ph.aardvark.processor.util.DefaultTreeNodeNumberingBuilderTest.testDouble()
1503,662,uk.ac.ed.ph.aardvark.core.databinding.OrganisationTreeSourceReaderStrategy.fillInRootNode()
1504,662,uk.ac.ed.ph.aardvark.core.databinding.OrganisationTreeSourceMarshallingTest.checkSampleData()
1505,662,uk.ac.ed.ph.aardvark.core.databinding.OrganisationTreeMasterWriterStrategy.fireTreeNode()
1506,662,uk.ac.ed.ph.aardvark.processor.util.DefaultTreeNodeNumberingBuilderTest.testDepth3Sibling()
1507,662,uk.ac.ed.ph.aardvark.processor.util.AbstractTreeNodeNumberBuilderTest.testFirstSectionSimple()
1508,662,uk.ac.ed.ph.aardvark.processor.util.AbstractTreeNodeNumberBuilderTest.testRootNodeSimple()
1509,662,uk.ac.ed.ph.aardvark.processor.util.DefaultTreeNodeNumberingBuilderTest.testRootNodeComplex()
1510,662,uk.ac.ed.ph.aardvark.processor.util.DefaultTreeNodeNumberingBuilder.nodeVisited()
1511,662,uk.ac.ed.ph.aardvark.core.databinding.OrganisationTreeSourceWriterStrategy.fireTreeNode()
1512,662,uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidatorTest.testGoodValidation()
1513,662,uk.ac.ed.ph.aardvark.processor.util.AbstractTreeNodeNumberBuilderTest.visitNode()
1514,662,uk.ac.ed.ph.aardvark.processor.util.DefaultTreeNodeNumberingBuilderTest.testSingle()
1515,670,uk.ac.ed.ph.aardvark.core.databinding.WorkshopSourceMarshallingTest.isXMLValidatable()
1516,670,uk.ac.ed.ph.aardvark.core.databinding.WorkshopSourceWriterStrategy.getSystemId()
1517,670,uk.ac.ed.ph.aardvark.processor.validator.WorkshopValidationStrategy.cookSourceCode()
1518,673,uk.ac.ed.ph.aardvark.processor.views.DeploymentWebIndexViewStrategy.createView()
1519,673,uk.ac.ed.ph.aardvark.processor.DynamicViewCreator.getViewCreatorStrategy()
1520,673,uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeWebNavigationViewStrategy.createView()
1521,674,uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.writeWrapper()
1522,687,uk.ac.ed.ph.aardvark.gui.request.GetChildrenMetadataRequest.execute()
1523,688,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImpl.updateNodeMetadata()
1524,689,uk.ac.ed.ph.aardvark.gui.action.GlobalActionMap.GlobalActionMap()
1525,689,uk.ac.ed.ph.aardvark.gui.TreeBrowserContextMenu.TreeBrowserContextMenu()
1526,689,uk.ac.ed.ph.aardvark.gui.GlobalMenuBar.GlobalMenuBar()
1527,689,uk.ac.ed.ph.aardvark.gui.action.TreeBrowserActionMap.TreeBrowserActionMap()
1528,689,uk.ac.ed.ph.aardvark.gui.action.TreeBrowserExportResourceAction.TreeBrowserExportResourceAction()
1529,689,uk.ac.ed.ph.aardvark.gui.action.TreeBrowserDeleteNodeAction.TreeBrowserDeleteNodeAction()
1530,693,uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.saveResource()
1531,694,uk.ac.ed.ph.aardvark.core.globals.ResourceType.ResourceType()
1532,695,uk.ac.ed.ph.aardvark.gui.widgets.ImportResourceDialog.loadResource()
1533,695,uk.ac.ed.ph.aardvark.gui.action.TreeBrowserActionMap.TreeBrowserActionMap()
1534,695,uk.ac.ed.ph.aardvark.gui.widgets.ExportResourceDialog.ExportResourceDialog()
1535,695,uk.ac.ed.ph.aardvark.gui.request.DownloadResourceRequest.DownloadResourceRequest()
1536,695,uk.ac.ed.ph.aardvark.gui.widgets.ExportResourceDialog.saveResource()
1537,695,uk.ac.ed.ph.aardvark.gui.TreeBrowserContextMenu.TreeBrowserContextMenu()
1538,697,uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.setInitialEditingState()
1539,697,uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.readEditingState()
1540,697,uk.ac.ed.ph.aardvark.gui.model.EditingModelHelper.loadNodeEditingModel()
1542,699,uk.ac.ed.ph.aardvark.gui.widgets.ImportResourceDialog.ImportResourceDialog()
1543,699,uk.ac.ed.ph.aardvark.gui.widgets.ImportResourceDialog.uploadContent()
1544,699,uk.ac.ed.ph.aardvark.gui.widgets.ImportResourceDialog.loadResource()
1545,699,uk.ac.ed.ph.aardvark.gui.widgets.ExportResourceDialog.ExportResourceDialog()
1546,699,uk.ac.ed.ph.aardvark.gui.action.TreeBrowserExportResourceAction.TreeBrowserExportResourceAction()
1547,699,uk.ac.ed.ph.aardvark.gui.widgets.ExportResourceDialog.downloadPaths()
1548,699,uk.ac.ed.ph.aardvark.gui.action.TreeBrowserActionMap.TreeBrowserActionMap()
1549,699,uk.ac.ed.ph.aardvark.gui.action.TreeBrowserDeleteNodeAction.actionPerformed()
1550,699,uk.ac.ed.ph.aardvark.gui.action.TreeBrowserImportResourceAction.TreeBrowserImportResourceAction()
1551,699,uk.ac.ed.ph.aardvark.gui.action.GlobalActionMap.GlobalActionMap()
1552,699,uk.ac.ed.ph.aardvark.gui.widgets.ExportResourceDialog.downloadSelectedResource()
1553,699,uk.ac.ed.ph.aardvark.gui.TreeBrowserContextMenu.TreeBrowserContextMenu()
1554,699,uk.ac.ed.ph.aardvark.gui.GlobalMenuBar.GlobalMenuBar()
1555,699,uk.ac.ed.ph.aardvark.gui.widgets.ExportResourceDialog.saveResource()
1556,701,uk.ac.ed.ph.aardvark.gui.action.SessionBrowserFinishEditingAction.stateChanged()
1557,701,uk.ac.ed.ph.aardvark.gui.action.SessionBrowserFinishEditingAction.actionPerformed()
1558,704,uk.ac.ed.ph.aardvark.webapplets.editing.ServerRequestHandler.despatchNextRequest()
1559,704,uk.ac.ed.ph.aardvark.gui.ServerRequestHandler.fireServerCommunicationStarted()
1560,704,uk.ac.ed.ph.aardvark.gui.GUIController.destroyFrame()
1561,704,uk.ac.ed.ph.aardvark.gui.LoginDialog.handleError()
1562,704,uk.ac.ed.ph.aardvark.gui.ServerRequestHandler.fireServerCommunicationFinished()
1563,704,uk.ac.ed.ph.aardvark.gui.LoginDialog.setProgress()
1564,704,uk.ac.ed.ph.aardvark.gui.GUIClient.shutdown()
1565,704,uk.ac.ed.ph.aardvark.gui.ServerRequestHandler.fireServerCommunicationFailed()
1566,704,uk.ac.ed.ph.aardvark.gui.GUIClient.showInitialFrame()
1567,705,uk.ac.ed.ph.aardvark.gui.widgets.ExportResourceDialog.updateList()
1568,707,uk.ac.ed.ph.aardvark.tools.test.TestSampleContentTree.createContentManager()
1569,707,uk.ac.ed.ph.aardvark.cms.tools.ContentExporter.main()
1570,707,uk.ac.ed.ph.aardvark.cms.tools.ContentImporter.main()
1571,707,uk.ac.ed.ph.aardvark.tools.test.TestDataImporter.importTestData()
1572,707,uk.ac.ed.ph.aardvark.cms.tools.ImportExportUtilities.createFilesystemCMS()
1573,707,uk.ac.ed.ph.aardvark.tools.test.TestDataImporter.main()
1574,708,uk.ac.ed.ph.aardvark.AardvarkTestSuite.suite()
1575,716,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.characters()
1576,716,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.startDocument()
1577,716,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.endElement()
1578,716,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.resetState()
1579,716,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.startElement()
1580,719,uk.ac.ed.ph.aardvark.commons.xml.DocumentEmbeddingFilter.startDocument()
1581,720,uk.ac.ed.ph.aardvark.AardvarkTestSuite.suite()
1582,720,uk.ac.ed.ph.aardvark.commons.databinding.MixedContentMarshallingTest.readSampleXML()
1583,720,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.endDocument()
1584,720,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.endPrefixMapping()
1585,720,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.startElement()
1586,720,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.endElement()
1587,720,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.resetState()
1588,720,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.startPrefixMapping()
1589,720,uk.ac.ed.ph.aardvark.commons.databinding.MixedContentMarshallingTest.checkSampleData()
1590,720,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.startDocument()
1591,720,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.characters()
1592,720,uk.ac.ed.ph.aardvark.commons.databinding.DefaultReaderStrategy.mixedContent()
1593,721,uk.ac.ed.ph.aardvark.core.databinding.OrganisationTreeSourceWriterStrategy.fireTreeRootNode()
1594,721,uk.ac.ed.ph.aardvark.core.databinding.StandardTimeToThinkSourceWriterStrategy.fireDocumentEvents()
1595,721,uk.ac.ed.ph.aardvark.core.databinding.DeploymentSourceWriterStrategy.fireDocumentEvents()
1596,721,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.endPrefixMapping()
1597,721,uk.ac.ed.ph.aardvark.commons.databinding.SimpleWriterStrategy.fireXMLFragment()
1598,721,uk.ac.ed.ph.aardvark.core.databinding.DeploymentMasterWriterStrategy.fireDocumentEvents()
1599,721,uk.ac.ed.ph.aardvark.core.databinding.LearningOutcomesWriterStrategy.fireDocumentEvents()
1600,721,uk.ac.ed.ph.aardvark.commons.databinding.SimpleWriterStrategy.startContainerElement()
1601,721,uk.ac.ed.ph.aardvark.commons.databinding.SimpleWriterStrategy.maybeFireTextElement()
1602,721,uk.ac.ed.ph.aardvark.core.databinding.DeploymentSourceWriterStrategy.fireNode()
1603,721,uk.ac.ed.ph.aardvark.commons.databinding.SimpleWriterStrategy.fireTextElement()
1604,721,uk.ac.ed.ph.aardvark.core.databinding.NodeRenderingInformationWriterStrategy.fireDocumentEvents()
1605,721,uk.ac.ed.ph.aardvark.core.databinding.WorkshopSourceWriterStrategy.fireActivity()
1606,721,uk.ac.ed.ph.aardvark.core.databinding.NodeNumberingInformationWriterStrategy.fireDocumentEvents()
1607,721,uk.ac.ed.ph.aardvark.core.databinding.NodeInformationWriterStrategy.fireDocumentEvents()
1608,721,uk.ac.ed.ph.aardvark.commons.databinding.SimpleWriterStrategy.endContainerElement()
1609,721,uk.ac.ed.ph.aardvark.core.databinding.WorkshopSourceWriterStrategy.fireLinkList()
1610,721,uk.ac.ed.ph.aardvark.core.databinding.OrganisationTreeSourceWriterStrategy.fireTreeNode()
1611,721,uk.ac.ed.ph.aardvark.core.databinding.MCQSourceWriterStrategy.fireDocumentEvents()
1612,721,uk.ac.ed.ph.aardvark.core.databinding.FullNodeMetadataWriterStrategy.fireDocumentEvents()
1613,721,uk.ac.ed.ph.aardvark.commons.databinding.SimpleWriterStrategy.fireMixedContentElement()
1616,721,uk.ac.ed.ph.aardvark.core.databinding.OrganisationTreeMasterWriterStrategy.fireTreeRootNode()
1617,721,uk.ac.ed.ph.aardvark.core.databinding.ContentPageLearningResourcesWriterStrategy.fireReferenceList()
1618,721,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.startPrefixMapping()
1619,721,uk.ac.ed.ph.aardvark.core.databinding.ContentPageLearningResourcesWriterStrategy.fireDocumentEvents()
1620,721,uk.ac.ed.ph.aardvark.core.databinding.NodeInformationListWriterStrategy.fireDocumentEvents()
1621,721,uk.ac.ed.ph.aardvark.core.databinding.TutorialQuestionSourceWriterStrategy.fireDocumentEvents()
1622,721,uk.ac.ed.ph.aardvark.core.databinding.WorkshopSourceWriterStrategy.fireDocumentEvents()
1623,721,uk.ac.ed.ph.aardvark.core.databinding.JavaNodeDescriptorWriterStrategy.fireDocumentEvents()
1624,721,uk.ac.ed.ph.aardvark.core.databinding.OrganisationTreeMasterWriterStrategy.fireDocumentEvents()
1625,721,uk.ac.ed.ph.aardvark.core.databinding.OrganisationTreeSourceWriterStrategy.fireDocumentEvents()
1626,721,uk.ac.ed.ph.aardvark.commons.databinding.SimpleWriterStrategy.fireEmptyElement()
1627,721,uk.ac.ed.ph.aardvark.core.databinding.DeploymentSourceWriterStrategy.fireTree()
1628,721,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.startElement()
1629,721,uk.ac.ed.ph.aardvark.core.databinding.OrganisationTreeMasterWriterStrategy.fireTreeNode()
1631,721,uk.ac.ed.ph.aardvark.core.databinding.BinaryTimeToThinkSourceWriterStrategy.fireDocumentEvents()
1632,721,uk.ac.ed.ph.aardvark.core.databinding.ContentPageSourceWriterStrategy.fireDocumentEvents()
1633,721,uk.ac.ed.ph.aardvark.commons.databinding.SimpleWriterStrategy.fireCharacters()
1634,721,uk.ac.ed.ph.aardvark.core.databinding.DeploymentMasterWriterStrategy.fireTree()
1635,721,uk.ac.ed.ph.aardvark.core.databinding.ChildMetadataListWriterStrategy.fireDocumentEvents()
1636,723,uk.ac.ed.ph.aardvark.processor.DynamicViewCreator.createView()
1637,723,uk.ac.ed.ph.aardvark.processor.views.webapp.NodeDebugViewStrategy.createView()
1638,725,uk.ac.ed.ph.aardvark.processor.ResourceServer.serveResource()
1639,726,uk.ac.ed.ph.aardvark.processor.views.NodeWebViewStrategy.createView()
1640,729,uk.ac.ed.ph.aardvark.commons.databinding.MixedContentMarshallingTest.checkSampleData()
1641,729,uk.ac.ed.ph.aardvark.commons.databinding.MixedContentMarshallingTest.readSampleXML()
1642,729,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.changeState()
1643,734,uk.ac.ed.ph.aardvark.processor.DynamicViewCreator.createView()
1644,737,uk.ac.ed.ph.aardvark.processor.views.Physics1APaperHandbookViewStrategy.createView()
1645,743,uk.ac.ed.ph.aardvark.processor.views.Physics1APaperHandbookViewStrategy.createView()
1646,743,uk.ac.ed.ph.aardvark.processor.views.DeploymentPaperZIPViewStrategy.writeIndexHeader()
1647,746,uk.ac.ed.ph.aardvark.gui.GUIController.destroyFrame()
1648,751,uk.ac.ed.ph.aardvark.core.databinding.DeploymentMasterWriterStrategy.getSystemId()
1649,751,uk.ac.ed.ph.aardvark.core.databinding.DeploymentSourceWriterStrategy.getSystemId()
1650,751,uk.ac.ed.ph.aardvark.core.databinding.DeploymentSourceMarshallingTest.isXMLValidatable()
1651,751,uk.ac.ed.ph.aardvark.core.databinding.DeploymentMasterMarshallingTest.isXMLValidatable()
1652,752,uk.ac.ed.ph.aardvark.core.databinding.ChildMetadataListMarshallingTest.isXMLValidatable()
1653,752,uk.ac.ed.ph.aardvark.core.databinding.ChildMetadataListWriterStrategy.getSystemId()
1654,753,uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidatorTest.testGoodValidation()
1655,754,uk.ac.ed.ph.aardvark.core.databinding.NodeNumberingInformationWriterStrategy.fireDocumentEvents()
1656,754,uk.ac.ed.ph.aardvark.processor.util.DefaultTreeNodeNumberingBuilder.nodeVisited()
1657,754,uk.ac.ed.ph.aardvark.core.resources.StructuralElementMapTestUtilities.checkEntries()
1658,754,uk.ac.ed.ph.aardvark.core.resources.StructuralElementMap.StructuralElementMap()
1659,754,uk.ac.ed.ph.aardvark.core.resources.StructuralElementMap.addEntry()
1660,756,uk.ac.ed.ph.aardvark.commons.util.StringUtilities.join()
1661,756,uk.ac.ed.ph.aardvark.commons.util.StringUtilities.safeToString()
1662,757,uk.ac.ed.ph.aardvark.webapp.processor.ValidationServlet.doValidation()
1663,757,uk.ac.ed.ph.aardvark.webapp.processor.ResourceServlet.serveResourcePathResource()
1664,757,uk.ac.ed.ph.aardvark.webapp.processor.ResourceServlet.doAuthenticatedService()
1665,757,uk.ac.ed.ph.aardvark.webapp.processor.ValidationServlet.doAuthenticatedService()
1666,757,uk.ac.ed.ph.aardvark.cms.tools.ImportExportUtilities.createFilesystemCMS()
1667,757,uk.ac.ed.ph.aardvark.cms.internal.ContentReaderImpl.ContentReaderImpl()
1668,757,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImpl.ContentManagerImpl()
1669,759,uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplTest.setUp()
1670,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testReadResourceNodeNotFound()
1671,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testCreateNodeDuplicateLinkId()
1672,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplCheckoutTest.setUp()
1673,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testExistsResourceNodeNotFound()
1674,760,uk.ac.ed.ph.aardvark.cms.tools.ImportExportUtilities.exportContent()
1675,760,uk.ac.ed.ph.aardvark.cms.internal.ContentReaderImpl.getFullNodeMetadata()
1676,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testCreateNodeInconsistentState()
1677,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testCreateNodeDuplicatePath()
1678,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testSaveResourceNodeNotFound()
1679,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImpl.deleteResource()
1680,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImpl.saveResource()
1681,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testReadResourceGood()
1682,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerUtilities.deleteGeneratedResources()
1683,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplCheckoutTest.testCheckoutNodeNotFound()
1684,760,uk.ac.ed.ph.aardvark.cms.internal.ContentReaderImpl.existsResource()
1685,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testExistsResourceFalse()
1686,760,uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.readResource()
1687,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerUtilities.deleteAll()
1688,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImpl.updateNodeMetadata()
1689,760,uk.ac.ed.ph.aardvark.cms.internal.BulkContentReaderImpl.getChildNodeMetadata()
1690,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplCheckoutTest.testCheckoutNodeNullNodeId()
1691,760,uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest.createResourcePath()
1692,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerUtilities.cloneCMS()
1693,760,uk.ac.ed.ph.aardvark.cms.internal.ContentReaderImpl.getChildNodePaths()
1694,760,uk.ac.ed.ph.aardvark.cms.tools.ImportExportUtilities.importContent()
1695,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImpl.deleteNode()
1696,760,uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.readEditingState()
1697,760,uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.saveResource()
1698,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerUtilities.deleteStoredResources()
1699,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testCreateNodeGood()
1700,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testExistsResourceTrue()
1701,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImpl.createNode()
1702,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testGetResourcePathsGood()
1703,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testDeleteResourceNodeNotFound()
1704,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImpl.setNodePosition()
1705,760,uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplTest.createTemplate()
1708,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testDeleteNodeSimpleGood()
1709,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImpl.copyResources()
1710,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testCreateNodeParentNotFound()
1711,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testUpdateNodeNotFound()
1712,760,uk.ac.ed.ph.aardvark.cms.internal.ContentReaderImpl.getResourcePaths()
1713,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplCheckoutTest.testCheckoutCheckedOutNode()
1714,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testUpdateNodeNull()
1715,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testGetChildNodePathsNotFound()
1716,760,uk.ac.ed.ph.aardvark.cms.internal.ContentReaderImpl.getCoreNodeMetadata()
1717,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testDeleteNodeNotFound()
1718,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplCheckoutTest.testCheckoutNodeSuccessfully1()
1719,760,uk.ac.ed.ph.aardvark.cms.internal.ContentReaderImpl.readResource()
1720,760,uk.ac.ed.ph.aardvark.cms.internal.PermissiveAccessManager.mayPerform()
1721,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testSaveResourceGood()
1722,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testGetChildNodePathsSuccess()
1723,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testDeleteNodeTreeGood()
1724,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testGetCoreSuccess()
1725,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testDeleteResourceGood()
1726,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testDeleteResourceResourceNotFound()
1727,760,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testGetFullSuccess()
