,instance,commit_superclass,antecedants,antecedent support,consequent support,support,confidence,lift,leverage,conviction
71,org.apache.commons.lang.enums.Broken4OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enums.Broken4OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
72,org.apache.commons.lang.enums.Broken3OperationEnum,d17bffa174a507998e343b60a5e8852821f36412.Enum,org.apache.commons.lang.enums.Broken3OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
73,org.apache.commons.lang.enums.Broken3OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enums.Broken3OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
74,org.apache.commons.lang.enums.Broken3OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enums.Broken3OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
75,org.apache.commons.lang.enums.Broken3Enum,d17bffa174a507998e343b60a5e8852821f36412.Enum,org.apache.commons.lang.enums.Broken3Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
76,org.apache.commons.lang.enums.Broken3Enum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enums.Broken3Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
77,org.apache.commons.lang.enums.Broken3Enum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enums.Broken3Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
78,org.apache.commons.lang.enums.Broken2OperationEnum,d17bffa174a507998e343b60a5e8852821f36412.Enum,org.apache.commons.lang.enums.Broken2OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
79,org.apache.commons.lang.enums.Broken2OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enums.Broken2OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
80,org.apache.commons.lang.enums.Broken2OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enums.Broken2OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
81,org.apache.commons.lang.enums.Broken2Enum,d17bffa174a507998e343b60a5e8852821f36412.Enum,org.apache.commons.lang.enums.Broken2Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
82,org.apache.commons.lang.enums.Broken2Enum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enums.Broken2Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
83,org.apache.commons.lang.enums.Broken2Enum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enums.Broken2Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
84,org.apache.commons.lang.enums.Broken1OperationEnum,d17bffa174a507998e343b60a5e8852821f36412.Enum,org.apache.commons.lang.enums.Broken1OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
85,org.apache.commons.lang.enums.Broken1OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enums.Broken1OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
86,org.apache.commons.lang.enums.Broken1OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enums.Broken1OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
87,org.apache.commons.lang.enums.Broken1Enum,d17bffa174a507998e343b60a5e8852821f36412.Enum,org.apache.commons.lang.enums.Broken1Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
88,org.apache.commons.lang.enums.Broken1Enum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enums.Broken1Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
89,org.apache.commons.lang.enums.Broken1Enum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enums.Broken1Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
90,org.apache.commons.lang.enums.ValuedEnum,d17bffa174a507998e343b60a5e8852821f36412.Enum,org.apache.commons.lang.enums.ValuedEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
91,org.apache.commons.lang.enums.ValuedEnum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enums.ValuedEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
92,org.apache.commons.lang.enums.ValuedEnum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enums.ValuedEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
