,commit,instance,antecedants,support,confidence,lift
0,f013e1afd1e68af5e3b868c26a653bbfb39538f8,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
1,d24b8183b93e781080b2c16c487e60d51c12da31,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
2,d83a98f4ce9cfa908f5c54bbd70f03eec07e7553,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
3,9066cfe9886ac131c34d59ed0e2d287b0e3c0087,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
4,f5b4b98fada53d91c4c2ebeb5a1d33ccc95c94d2,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
5,55280a91884b9256e8db6af6a09f28b3feeaa9d8,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
6,95fc68f24a2a93e5664e2234abcfe479d385cc05,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
7,843ef36f7b96cc19ea7d2996b7c8661b41ec3452,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
8,181fafaf48208978b8ba2022683ffa78aaeddde1,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
9,9c8dd55a9d829c29a3feee9469d8c2f27a9f5516,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
10,b06ea706530e6d19eb2a1a9a7ae6c5dd77d80af0,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
11,2d91af06082d10759793a79d17afdfbdc65a37ed,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
12,cf4550c3198d6b3d92cdc52707fe70d7cc0caa9f,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
13,261e66acd1963d9c404fd2d3ddc6ef99ccd745cf,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
14,a6ddc8af22af6bce879c5bf906aad16c0b3d6b01,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
15,a8675f67e33bc7337d148358783b0fd138b501ff,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
16,5c1207be90fdf296c1b83034b7c68915e1749284,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
17,d8a43f61680bacf0d4b52a03ff3c7a07307377fc,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
18,f6f9f2d0256930ce0bb4913b2260b8480914edc2,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
19,3025ef332c29e255388f74b2afefe05f64bce07c,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
20,5e1ab335e6e8fbfa19c64d53880a22f472010953,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
21,a34f1ad7c3a68d971e6332aa2fb1c16d083920b3,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
22,dd9b82c283815747b75fe4434c65e4b6c9c9b54f,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
23,bcbcaa7edd32ba67c6290d79f7e7821c4b5b39ac,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
24,4f21c4cf077cfee5b35a56703618115614bc40f2,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
25,fa82f22f1d8c4c828bdf9b670006be4f4fec772e,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
26,3b3e145d3c41fd68974e08f799b1fd1f8f060cf0,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
27,e88846eeaf70f9f4299af9e3d54ba5dacede42b6,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
28,b7f0367cec1c744aa66ef397b0244e25d507491c,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
29,60d8762413e8daba5f73559786312a9ec5e3b827,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
30,03abb8179f0d912e6dabfc0e2b0f129d85066d17,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
31,9327f4f671de3cbb795612bf4f314ceff88de865,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
32,8f7f35e0ccd91c964b9d3eeef81ff829622dfa74,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
33,061d58a10122b2ef56d4c2ed46090add16fb5b17,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
34,e99bb5f10b90736d10cee9729b56cba156fc0921,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
35,2ccda4dc8d800c3592b4bd4d1d70a064d98dd4fe,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
36,f7f5dda5e54da53b98f1504672a422a484496531,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
37,860755faa6bdd3c2aeae49c05b87b5bc080ae60c,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
38,438d0595121a7a2cdf19741e76e3c0e21a5c173d,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
39,46d42387464a651268648659e91d022566d4844c,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
40,69a4817e3e1e368e758ff8c238deb5ee26963c04,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
41,9d39d0cb361c5d3bba04a6bacf299be2162a6e92,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
42,c27181c7f3e11170ec82807cfa416f0a906ff574,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
43,824c510752fd6a30cdba5ed7324cb80a5043ce26,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
44,cb9ceb1029036363a81952d8ed5dfcbc83e6ff72,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
45,7e269644fcc319835f1e7f762f3cbd8087e3e22f,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
46,d02bdaab495641ab50e2123fdfd99a819cc40540,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
47,8313fc7e94e46e5cc09f457a15a771a325b9f74f,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
48,cca1f0e3476edd09cdd81b075a6b7780a2959b46,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
49,90f4aafa336d9f2f07281ead3c846d323a710015,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
50,3c4c2b7e6f0674068d13b42d4dcf0fd009df0c49,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
51,621e17de87f18003aba2dedb719a2941020a7902,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
52,663f4f33e23551ef4047e39d0c3d645269e32c2a,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
53,0aae2d4e0075fd699cf40b26dca0eb2c3b3e37d2,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
54,4eba96bb314d8ff773ea33d6cb3179f25751ecce,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
55,d94df45b3d1ab4004ef517acfc56a9310330f8d8,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
56,648251710162cdaf7371012a1cbb79b9bc5bc0e4,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
57,f26fd99a7c2f554b0297760bb66336473c7db61f,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
58,4b2e934928a2eb65927bd39197198c28c49efb94,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
59,0c5001d776d56bae02a5cc2663286a125d99bc5e,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
60,e2515eebf42c763c0a2d9f873a153711778cfc17,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
61,0f1de9adde0b52d2a385a76232bd7ac30c3eeea2,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
62,a4620793038b9a9163b26c6ece882cb454fcbf87,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
63,36cd41f8efa6f6a683d3353d309ff548295af9e9,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
64,6c418d585e0a91054b168fde3130188afd006c98,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
65,31ca854cdba31ec6ab089af743a8701a6192e07e,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
66,7eabe55db6b113f83c2cefcd06812648927de877,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
67,9a8c5cefcab3d5dec6ff63f0e99553e1aa9a4af8,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
68,b437e090ec03a2bab10bdfcb9484577a7f34e157,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
69,62f20ecf492d2b29881bba307c79ff55e68760e6,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
70,661cd52e0e1d527132eb1cae604d3e64da7ec0cb,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
71,90c52de28691ca0bbbf7c039ef20f85ce46882cc,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
72,e4d4fbc8c0257a79d9c6091cea2c264415bd2733,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
73,742a67127366c376fdf188ff99ba30b27d3bf90c,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
74,21fbd1f7da53dc044737803dccddf8099f1fc1e9,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
75,37ce3a8af6faab675319d0803b288ab1dddc76be,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
76,25872aa3ef189ae5506a923398af11ce5eb1a9b9,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
77,27ff913d56de8400083a13fc572e2812b32c890c,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
78,92a8b22e7410e74e1cba1b856333116652af8a5c,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
79,a4972e951bf2bdb7afdafee95b3ab0c15b8bacae,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
80,7a2195cdd33f27c79eda343defc1f7ccf59cc8ac,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
81,b9a070189c2280a6356a8abb9483b517a41e14c3,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
82,8078d8c8a282ca81344febe7256f63b1e805e3aa,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
83,52f1d752f90579c9b57e3350393a029cf72138d0,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
84,dd8fab2629131b09367df747afd9a61e42dd1992,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
85,c4a07d1caa9befd4fa8165ff05fa5e92480d8e27,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
86,ff5b158f69bf453cf1fdedd175a09482c65f2bf2,android.app.ActivityManagerNative,android.app.ActivityManagerNative,0.007385824637484754,0.9724770642201835,134.12912629683615
