,commit,instance,antecedants,antecedent support,consequent support,support,confidence,lift,leverage,conviction,cardinality,consequent_not_in_association
0,7eba6afba9a9e1c934985a494725f9470d34c9ec,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
1,7eba6afba9a9e1c934985a494725f9470d34c9ec,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
2,7eba6afba9a9e1c934985a494725f9470d34c9ec,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
3,fd38d2f21e2fff119cd9404e2b2742ccb1488541,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
4,fd38d2f21e2fff119cd9404e2b2742ccb1488541,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
5,c8f2281b6ac8eaa98905eb62ca33c41e4994d98a,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
6,c8f2281b6ac8eaa98905eb62ca33c41e4994d98a,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
7,ca2350dfe78b865f1d2d705aa57b418cbd4d22d6,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
8,ca2350dfe78b865f1d2d705aa57b418cbd4d22d6,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
9,461b85c438af8a6ac69e2ed5cfd4662817f07fc4,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
10,461b85c438af8a6ac69e2ed5cfd4662817f07fc4,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
11,b098878d50f6450f61fcd6d75a32b13dc438663c,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
12,b098878d50f6450f61fcd6d75a32b13dc438663c,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
13,b098878d50f6450f61fcd6d75a32b13dc438663c,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
14,b098878d50f6450f61fcd6d75a32b13dc438663c,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
15,97dfb3a031f9f5ec3e8d0ec49f0cc2c322f70ffc,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
16,97dfb3a031f9f5ec3e8d0ec49f0cc2c322f70ffc,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
17,97dfb3a031f9f5ec3e8d0ec49f0cc2c322f70ffc,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
18,97dfb3a031f9f5ec3e8d0ec49f0cc2c322f70ffc,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
19,97dfb3a031f9f5ec3e8d0ec49f0cc2c322f70ffc,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
20,97dfb3a031f9f5ec3e8d0ec49f0cc2c322f70ffc,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
21,4d9bdc04b603a00c9335f53c34405dd46b2205ce,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
22,4d9bdc04b603a00c9335f53c34405dd46b2205ce,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
23,5c89ea5c8f8a5110b575f0b8dd511b6aecd19359,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
24,5814f50b85a8bf36437e46a420e514a53c7d4837,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
25,6609517d29ca4e8123a18b425ab277500ae34e90,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
26,6609517d29ca4e8123a18b425ab277500ae34e90,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
27,11ff5aa662b11ecdafe9c7d128f6e2211a234be3,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
28,de9bb803f62d8f5b3ccc352594da45245c3115ee,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
29,858845811114005c9b2e05581548d1380f3da158,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
30,858845811114005c9b2e05581548d1380f3da158,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
31,858845811114005c9b2e05581548d1380f3da158,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
32,858845811114005c9b2e05581548d1380f3da158,org.apache.commons.lang.StringEscapeUtils,org.apache.commons.lang.StringEscapeUtils,0.010948905109489052,0.010948905109489052,0.010948905109489052,1.0,91.33333333333333,0.010829026586392456,inf,1,0
